SampleID,HCOC,HYCA,HYCO,HYOC,HYOS,HYQU,CaptureDay,Seg,Latitude,Longitude,MeanTemp,RangeTemp,MeanQ,StageChange
L03645,0,0,0,0,0,0,132,C4,36.3911,-112.5206,12.41,6.09,348.61,67.06
L03646,0,0,0,0,0,0,204,C4,36.2299,-112.3386,11.98,5.48,348.61,77.03
L03647,0,0,0,0,0,0,229,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L03648,0,0,0,0,0,0,231,C4,36.2785,-112.8760,12.78,6.62,363.76,75.17
L03650,0,0,0,0,6,0,136,C4,35.8197,-113.3328,13.51,7.86,363.76,56.14
L03651,0,0,0,0,0,0,135,C4,36.1452,-113.2006,13.09,7.10,363.76,67.14
L03652,0,0,0,0,0,0,134,C4,36.2564,-112.8957,12.81,6.65,363.76,75.10
L03653,0,0,0,0,0,0,133,C4,36.3469,-112.7226,12.61,6.37,348.61,71.31
L03654,0,0,0,0,0,0,130,C4,36.2439,-112.5086,12.20,5.79,348.61,74.55
L03659,0,0,0,0,0,0,141,C4,36.0836,-112.0408,11.63,4.98,348.61,70.63
L03661,0,0,0,0,0,0,143,C4,36.2331,-112.4602,12.15,5.73,348.61,76.45
L03662,0,0,0,0,0,0,144,C4,36.3474,-112.4551,12.33,5.97,348.61,69.29
L03663,0,0,0,0,0,0,145,C4,36.3877,-112.6420,12.51,6.23,348.61,67.67
L03671,0,0,0,0,0,0,135,C4,36.0552,-111.9966,11.58,4.92,348.61,68.62
L03674,0,0,0,0,0,0,138,C4,36.3640,-112.4615,12.35,6.01,348.61,68.69
L03677,0,0,0,0,0,0,134,C4,36.0536,-113.8637,14.01,8.88,363.76,54.86
L03686,0,0,0,0,0,0,129,C4,36.3512,-112.7086,12.59,6.35,348.61,70.89
L03687,0,0,0,0,0,0,148,C4,35.7676,-113.3721,13.57,7.98,363.76,54.86
L03690,0,0,0,0,0,0,150,C4,35.8243,-113.6472,13.82,8.49,363.76,54.86
L03691,0,0,0,0,10,0,120,C4,35.7667,-113.3734,13.57,7.98,363.76,54.86
L03692,0,0,0,0,0,0,123,C4,36.0529,-113.8602,14.01,8.88,363.76,54.86
L03694,0,0,0,0,4,0,121,C4,35.7565,-113.4463,13.64,8.11,363.76,54.86
L03708,0,0,0,0,0,0,126,C4,36.3429,-112.4547,12.33,5.97,348.61,69.44
L03710,0,0,0,0,0,0,121,C4,36.0875,-111.8645,11.43,4.70,348.61,61.80
L03711,0,0,0,0,0,0,130,C4,36.1450,-113.2006,13.09,7.10,363.76,67.14
L03713,0,0,0,0,5,0,131,C4,35.9689,-113.3174,13.36,7.56,363.76,60.10
L03714,0,0,0,0,0,0,124,C4,36.2375,-112.3449,11.99,5.50,348.61,77.28
L03715,0,0,0,0,0,0,119,C4,36.1505,-111.8152,11.32,4.54,348.61,56.09
L03716,0,0,0,0,0,0,118,C4,36.1505,-111.8152,11.32,4.54,348.61,56.09
L03719,0,0,0,0,0,0,125,C4,36.2375,-112.3449,11.99,5.50,348.61,77.28
L03727,0,0,0,0,0,0,151,C4,36.0914,-113.9004,14.01,8.88,363.76,54.86
L03741,0,0,0,0,1,0,156,C4,35.7713,-113.5197,13.68,8.21,363.76,54.86
L03752,0,0,0,0,0,0,102,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03753,0,0,0,0,4,0,103,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03754,0,0,0,0,1,0,104,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03755,0,0,0,0,0,0,105,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03756,0,0,0,0,0,0,106,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03757,0,0,0,0,0,0,107,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03758,0,0,0,0,0,0,108,C4,36.1709,-111.8126,11.30,4.52,348.61,54.60
L03759,0,0,0,0,0,0,109,C4,36.2131,-112.4243,12.08,5.62,348.61,77.91
L03760,0,0,0,0,6,0,111,C4,35.7993,-113.3357,13.54,7.91,363.76,55.65
L03763,0,0,0,0,1,0,113,C4,36.0813,-112.0339,11.63,4.98,348.61,70.38
L03764,0,0,0,0,1,0,114,C4,36.1059,-112.1535,11.74,5.14,348.61,72.47
L03771,0,0,0,0,0,0,120,C4,36.1192,-113.2014,13.12,7.14,363.76,66.42
L03772,0,0,0,0,0,0,119,C4,36.2581,-112.9209,12.84,6.69,363.76,74.96
L03773,0,0,0,0,1,0,118,C4,36.3701,-112.6504,12.52,6.25,348.61,68.28
L03774,0,0,0,0,0,0,116,C4,36.2437,-112.5085,12.20,5.79,348.61,74.56
L03775,0,0,0,0,0,0,151,C4,36.1808,-111.8138,11.29,4.49,348.61,53.84
L03776,0,0,0,0,0,0,171,C4,36.1866,-111.8099,11.27,4.47,348.61,53.38
L03777,0,0,0,0,0,0,152,C4,36.2423,-112.3571,12.01,5.52,348.61,77.58
L03782,0,0,0,0,0,0,224,C4,36.3424,-112.6832,12.56,6.31,348.61,69.78
L03787,0,0,0,0,0,0,112,C4,36.3028,-112.7794,12.69,6.48,363.76,73.39
L03788,0,0,0,0,3,0,111,C4,36.3700,-112.6504,12.52,6.25,348.61,68.29
L03794,0,0,0,0,0,0,108,C4,36.2131,-112.4243,12.08,5.62,348.61,77.91
L03795,0,0,0,0,0,0,181,C4,36.2442,-112.5089,12.20,5.79,348.61,74.53
L03799,0,0,0,0,3,0,186,C4,35.8055,-113.3332,13.52,7.88,363.76,55.79
L03801,0,0,0,0,0,0,182,C4,36.3916,-112.5224,12.41,6.09,348.61,67.03
L03802,0,0,0,0,0,0,180,C4,36.2296,-112.3385,11.98,5.48,348.61,77.02
L03803,0,0,0,0,0,0,178,C4,36.0847,-111.8773,11.43,4.70,348.61,62.60
L03805,0,0,0,0,0,0,148,C4,36.1079,-112.2247,11.80,5.22,348.61,73.15
L03806,0,0,0,0,0,0,147,C4,36.0548,-111.9957,11.58,4.92,348.61,68.58
L03807,0,0,0,0,0,0,150,C4,36.3638,-112.4612,12.35,6.01,348.61,68.69
L03808,0,0,0,0,1,0,151,C4,36.3916,-112.5222,12.41,6.09,348.61,67.03
L03809,0,0,0,0,0,0,154,C4,36.1413,-113.2025,13.10,7.12,363.76,67.02
L03813,0,0,0,0,0,0,179,C4,36.1059,-112.1535,11.74,5.14,348.61,72.47
L03814,0,0,0,0,0,0,183,C4,36.3454,-112.7247,12.61,6.37,348.61,71.39
L03815,0,0,0,0,0,0,90,C4,36.2394,-112.4717,12.17,5.75,348.61,76.03
L03816,0,0,0,0,1,0,98,C4,35.8221,-113.5702,13.75,8.34,363.76,54.86
L03817,0,0,0,0,0,0,86,C4,36.1008,-112.0828,11.67,5.05,348.61,71.92
L03818,0,0,0,0,0,0,85,C4,36.0872,-111.8619,11.41,4.67,348.61,61.64
L03822,0,0,0,0,0,0,89,C4,36.2396,-112.4712,12.17,5.75,348.61,76.05
L03825,0,0,0,0,0,0,99,C4,35.8523,-113.6603,13.84,8.54,363.76,54.86
L03826,0,0,0,0,4,0,97,C4,35.8707,-113.3126,13.46,7.75,363.76,57.44
L03827,0,0,0,0,0,0,96,C4,36.1447,-113.2007,13.09,7.10,363.76,67.13
L03828,0,0,0,0,0,0,95,C4,36.2081,-113.0561,12.96,6.88,363.76,72.31
L03829,0,0,0,0,0,0,94,C4,36.2797,-112.8738,12.78,6.62,363.76,75.17
L03830,0,0,0,0,0,0,93,C4,36.2795,-112.8740,12.78,6.62,363.76,75.17
L03831,0,0,0,0,0,0,92,C4,36.3480,-112.7197,12.61,6.37,348.61,71.22
L03832,0,0,0,0,0,0,87,C4,36.1076,-112.2243,11.80,5.22,348.61,73.14
L03833,0,0,0,0,0,0,88,C4,36.2431,-112.3586,12.01,5.52,348.61,77.61
L03834,0,0,0,0,0,0,91,C4,36.3914,-112.5216,12.41,6.09,348.61,67.04
L03855,0,0,0,0,0,0,115,C4,36.0863,-113.3245,13.23,7.34,363.76,63.44
L03856,0,0,0,0,5,0,116,C4,35.8046,-113.3335,13.52,7.88,363.76,55.77
L03858,0,0,0,0,0,0,131,C4,36.3479,-112.4552,12.34,5.99,348.61,69.27
L03860,0,0,0,0,0,0,114,C4,36.1948,-113.0888,12.99,6.92,363.76,71.27
L03861,0,0,0,0,0,0,113,C4,36.2580,-112.8930,12.81,6.65,363.76,75.11
L03862,0,0,0,0,0,0,109,C4,36.2475,-112.5210,12.21,5.81,348.61,73.94
L03863,0,0,0,0,1,0,107,C4,36.0979,-112.1808,11.77,5.18,348.61,72.55
L03867,0,0,0,0,0,0,106,C4,36.0826,-112.0391,11.63,4.98,348.61,70.56
L03868,0,0,0,0,0,0,105,C4,36.0811,-111.8764,11.44,4.72,348.61,62.86
L03871,0,0,0,0,1,0,111,C4,36.3888,-112.5128,12.40,6.07,348.61,67.21
L03872,0,0,0,0,0,0,110,C4,36.3474,-112.4551,12.33,5.97,348.61,69.29
L03873,0,0,0,0,0,0,108,C4,36.2376,-112.3451,11.99,5.50,348.61,77.28
L03874,0,0,0,0,0,0,112,C4,36.3470,-112.7224,12.61,6.37,348.61,71.31
L03876,0,0,0,0,0,0,186,C4,36.0979,-112.1808,11.77,5.18,348.61,72.55
L03878,0,0,0,0,0,0,97,C4,36.1178,-112.2309,11.81,5.24,348.61,73.45
L03885,0,0,0,0,0,0,139,C4,36.1949,-113.0883,12.99,6.92,363.76,71.29
L03886,0,0,0,0,0,0,134,C4,36.1345,-112.2438,11.84,5.29,348.61,74.06
L03896,0,0,0,0,0,0,136,C4,36.3474,-112.4551,12.33,5.97,348.61,69.29
L03906,0,0,0,0,0,0,146,C4,36.1394,-111.8164,11.33,4.56,348.61,56.76
L03907,0,0,0,0,0,0,149,C4,36.2236,-112.4556,12.14,5.71,348.61,76.73
L03908,0,0,0,0,0,0,152,C4,36.3454,-112.7247,12.61,6.37,348.61,71.39
L03909,0,0,0,0,0,0,153,C4,36.2577,-112.8937,12.81,6.65,363.76,75.11
L03910,0,0,0,0,0,0,155,C4,35.8844,-113.3095,13.45,7.73,363.76,57.76
L03915,0,0,0,0,0,0,101,C4,36.0497,-111.9040,11.49,4.79,348.61,64.86
L03916,0,0,0,0,2,0,102,C4,36.2431,-112.3586,12.01,5.52,348.61,77.61
L03917,0,0,0,0,0,0,103,C4,36.3638,-112.4612,12.35,6.01,348.61,68.69
L03918,0,0,0,0,0,0,104,C4,36.3983,-112.5356,12.42,6.11,348.61,66.81
L03920,0,0,0,0,0,0,106,C4,35.7541,-113.3847,13.59,8.01,363.76,54.86
L03923,0,0,0,0,0,0,124,C4,36.0837,-112.0410,11.63,4.98,348.61,70.63
L03924,0,0,0,0,0,0,167,C4,36.2549,-112.5271,12.21,5.81,348.61,73.43
L03927,0,0,0,0,0,0,166,C4,36.1178,-112.2309,11.81,5.24,348.61,73.45
L03928,0,0,0,0,1,0,129,C4,35.7533,-113.3881,13.59,8.01,363.76,54.86
L03930,0,0,0,0,0,0,127,C4,36.3876,-112.6423,12.51,6.23,348.61,67.68
L03932,0,0,0,0,0,0,125,C4,36.2429,-112.3620,12.01,5.52,348.61,77.67
L03939,0,0,0,0,0,0,145,C4,36.3910,-112.5204,12.41,6.09,348.61,67.06
L03940,0,0,0,0,0,0,144,C4,36.2428,-112.3579,12.01,5.52,348.61,77.60
L03941,0,0,0,0,0,0,143,C4,36.1026,-111.8298,11.38,4.63,348.61,58.58
L03943,0,0,0,0,0,0,158,C4,36.2235,-112.4556,12.14,5.71,348.61,76.73
L03944,0,0,0,0,0,0,159,C4,36.3982,-112.5353,12.42,6.11,348.61,66.81
L03945,0,0,0,0,0,0,160,C4,36.2582,-112.9206,12.84,6.69,363.76,74.96
L03946,0,0,0,0,0,0,161,C4,35.8297,-113.3258,13.50,7.83,363.76,56.42
L03950,0,0,0,0,1,0,172,C4,36.2428,-112.3579,12.01,5.52,348.61,77.60
L03951,0,0,0,0,0,0,173,C4,36.3641,-112.4616,12.35,6.01,348.61,68.68
L03952,0,0,0,0,0,0,174,C4,36.2581,-112.9209,12.84,6.69,363.76,74.96
L03953,0,0,0,0,0,0,175,C4,35.7635,-113.3778,13.57,7.98,363.76,54.86
L03956,0,0,0,0,1,0,200,C4,36.2428,-112.3579,12.01,5.52,348.61,77.60
L03957,0,0,0,0,0,0,201,C4,36.3774,-112.4818,12.37,6.03,348.61,67.98
L03958,0,0,0,0,0,0,202,C4,36.2387,-113.0129,12.92,6.81,363.76,73.73
L03959,0,0,0,0,4,0,203,C4,35.7634,-113.3779,13.57,7.98,363.76,54.86
L03962,0,0,0,0,0,0,213,C4,36.0875,-111.8649,11.43,4.70,348.61,61.83
L03963,0,0,0,0,3,0,214,C4,36.2430,-112.3583,12.01,5.52,348.61,77.61
L03964,0,0,0,0,2,0,215,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L03965,0,0,0,0,0,0,216,C4,36.2581,-112.9209,12.84,6.69,363.76,74.96
L03966,0,0,0,0,6,0,217,C4,35.8842,-113.3096,13.45,7.73,363.76,57.76
L03968,0,0,0,0,0,0,291,C4,35.8324,-113.3262,13.50,7.83,363.76,56.48
L03969,0,0,0,0,0,0,278,C4,36.1509,-111.8152,11.32,4.54,348.61,56.06
L03970,0,0,0,0,0,0,279,C4,36.0505,-111.9038,11.49,4.79,348.61,64.83
L03971,0,0,0,0,0,0,280,C4,36.1010,-112.0838,11.67,5.05,348.61,71.94
L03973,0,0,0,0,0,0,282,C4,36.2131,-112.4243,12.08,5.62,348.61,77.91
L03974,0,0,0,0,0,0,283,C4,36.3769,-112.4809,12.37,6.03,348.61,68.01
L03976,0,0,0,0,0,0,285,C4,36.3881,-112.5072,12.40,6.07,348.61,67.32
L03977,0,0,0,0,0,0,286,C4,36.3537,-112.7038,12.59,6.35,348.61,70.72
L04004,0,0,0,0,4,0,106,C4,36.3688,-112.4667,12.35,6.01,348.61,68.47
L04019,0,0,0,0,0,0,112,C4,36.1404,-111.8162,11.33,4.56,348.61,56.70
L04030,0,0,0,0,0,0,161,C4,36.1508,-111.8152,11.32,4.54,348.61,56.07
L04031,0,0,0,0,0,0,162,C4,36.0811,-111.8764,11.44,4.72,348.61,62.86
L04032,0,0,0,0,0,0,164,C4,36.1795,-112.3092,11.92,5.39,348.61,75.68
L04033,0,0,0,0,0,0,165,C4,36.2967,-112.4966,12.27,5.89,348.61,71.07
L04035,0,0,0,0,0,0,168,C4,36.2791,-112.8748,12.78,6.62,363.76,75.17
L04036,0,0,0,0,0,0,169,C4,36.1948,-113.0888,12.99,6.92,363.76,71.27
L04037,0,0,0,0,0,0,170,C4,36.0931,-113.3226,13.23,7.34,363.76,63.61
L04038,0,0,0,0,0,0,171,C4,35.8329,-113.3268,13.50,7.83,363.76,56.50
L04043,0,0,0,0,0,0,163,C4,36.1008,-112.0829,11.67,5.05,348.61,71.93
L04044,0,0,0,0,0,0,202,C4,36.1085,-112.2254,11.81,5.24,348.61,73.17
L04045,0,0,0,0,0,0,201,C4,36.0553,-111.9968,11.58,4.92,348.61,68.63
L04046,0,0,0,0,0,0,200,C4,36.1511,-111.8152,11.32,4.54,348.61,56.05
L04047,0,0,0,0,0,0,179,C4,36.3475,-112.4552,12.33,5.97,348.61,69.29
L04051,0,0,0,0,0,0,177,C4,36.1059,-112.1528,11.74,5.14,348.61,72.47
L04054,0,0,0,0,0,0,270,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L04055,0,0,0,0,0,0,270,C4,36.3017,-112.7864,12.70,6.50,363.76,73.52
L04056,0,0,0,0,0,0,269,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L04060,0,0,0,0,1,0,127,C4,36.3945,-112.5262,12.41,6.09,348.61,66.95
L04071,0,0,0,0,0,0,200,C4,36.1413,-113.2025,13.10,7.12,363.76,67.02
L04072,0,0,0,0,0,0,198,C4,36.3877,-112.6422,12.51,6.23,348.61,67.68
L04073,0,0,0,0,0,0,197,C4,36.3774,-112.4818,12.37,6.03,348.61,67.98
L04074,0,0,0,0,0,0,196,C4,36.2226,-112.4555,12.14,5.71,348.61,76.75
L04075,0,0,0,0,0,0,195,C4,36.1086,-112.2256,11.81,5.24,348.61,73.18
L04078,0,0,0,0,2,0,193,C4,36.1091,-111.8272,11.36,4.61,348.61,58.10
L04083,0,0,0,0,0,0,180,C4,36.1728,-113.1605,13.05,7.03,363.76,68.65
L04084,0,0,0,0,0,0,178,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L04085,0,0,0,0,0,0,175,C4,36.1084,-112.2253,11.81,5.24,348.61,73.17
L04086,0,0,0,0,0,0,177,C4,36.3485,-112.4553,12.34,5.99,348.61,69.25
L04088,0,0,0,0,0,0,174,C4,36.1010,-112.0838,11.67,5.05,348.61,71.94
L04089,0,0,0,0,0,0,173,C4,36.1076,-111.8264,11.36,4.61,348.61,58.19
L04099,0,0,0,0,0,0,20,C4,36.1505,-111.8152,11.32,4.54,348.61,56.09
L04100,0,0,0,0,0,0,277,C4,36.1512,-111.8152,11.32,4.54,348.61,56.04
L04107,0,0,0,0,0,0,164,C4,36.2576,-112.8939,12.81,6.65,363.76,75.11
L04108,0,0,0,0,0,0,163,C4,36.3707,-112.6504,12.52,6.25,348.61,68.26
L04109,0,0,0,0,0,0,162,C4,36.3917,-112.5225,12.41,6.09,348.61,67.03
L04110,0,0,0,0,0,0,161,C4,36.3640,-112.4615,12.35,6.01,348.61,68.69
L04111,0,0,0,0,0,0,159,C4,36.1085,-112.2254,11.81,5.24,348.61,73.17
L04112,0,0,0,0,0,0,158,C4,36.0836,-112.0408,11.63,4.98,348.61,70.63
L04113,0,0,0,0,0,0,157,C4,36.1404,-111.8162,11.33,4.56,348.61,56.70
L04116,0,0,0,0,0,0,164,C4,36.1026,-111.8296,11.38,4.63,348.61,58.57
L04121,0,0,0,0,0,0,158,C4,35.9690,-113.3174,13.36,7.56,363.76,60.10
L04122,0,0,0,0,0,0,157,C4,36.2082,-113.0559,12.96,6.88,363.76,72.32
L04123,0,0,0,0,0,0,156,C4,36.2563,-112.8959,12.81,6.65,363.76,75.10
L04124,0,0,0,0,0,0,154,C4,36.2403,-112.4749,12.17,5.75,348.61,75.91
L04125,0,0,0,0,0,0,153,C4,36.2264,-112.3370,11.98,5.48,348.61,76.93
L04127,0,0,0,0,0,0,152,C4,36.0875,-111.8645,11.43,4.70,348.61,61.80
L04130,0,0,0,0,0,0,165,C4,36.1010,-112.0840,11.67,5.05,348.61,71.95
L04138,0,0,0,0,0,0,185,C4,36.2582,-112.9208,12.84,6.69,363.76,74.96
L04139,0,0,0,0,0,0,186,C4,36.1181,-113.2019,13.12,7.14,363.76,66.39
L04141,0,0,0,0,0,0,227,C4,36.2383,-112.4666,12.15,5.73,348.61,76.20
L04143,0,0,0,0,0,0,232,C4,36.1415,-113.2023,13.10,7.12,363.76,67.03
L04144,0,0,0,0,0,0,233,C4,35.8319,-113.3258,13.50,7.83,363.76,56.47
L04152,0,0,0,0,0,0,156,C4,35.8226,-113.6281,13.81,8.46,363.76,54.86
