"StageGroup","Abundance","Biomass","Parameter","SensitivityIncrement","TemperatureFactor","Increment"
"S2_BAET",9.40381330964699,1.48699676719991,"TempSurvival_GAMM",0.008,1,0.008
"S3_BAET",2.28187269350122,0.293977832541907,"TempSurvival_GAMM",0.008,1,0.008
"S1_NZMS",18749.9339566374,1673.6236167192,"TempSurvival_GAMM",0.008,1,0.008
"S2_NZMS",7494.6757748489,3376.23273203682,"TempSurvival_GAMM",0.008,1,0.008
"S3_NZMS",4282.52416031021,3785.38737407118,"TempSurvival_GAMM",0.008,1,0.008
"S1_CHIR",51.6662132492937,8.5049268446231,"TempSurvival_GAMM",0.008,1,0.008
"S2_CHIR",9.72515104005646,9.20059263922167,"TempSurvival_GAMM",0.008,1,0.008
"S3_CHIR",4.47452056392607,3.91230710894799,"TempSurvival_GAMM",0.008,1,0.008
"S1_GAMM",36.5559521635062,106.405708909414,"TempSurvival_GAMM",0.008,1,0.008
"S2_GAMM",18.3006673747832,192.047582662596,"TempSurvival_GAMM",0.008,1,0.008
"S3_GAMM",5.35448692577815,109.694306704599,"TempSurvival_GAMM",0.008,1,0.008
"S1_HYOS",49.1776466972408,397.843479568294,"TempSurvival_HYOS",0.009,1,0.009
"S2_HYOS",13.6058244889165,198.646125995618,"TempSurvival_HYOS",0.009,1,0.009
"S3_HYOS",0.772003773118946,10.6782375081477,"TempSurvival_HYOS",0.009,1,0.009
"S1_BAET",54.3527306381919,1.21341965427955,"TempSurvival_HYOS",0.009,1,0.009
"S2_BAET",9.39843331957659,1.48553468772945,"TempSurvival_HYOS",0.009,1,0.009
"S3_BAET",2.2870810467512,0.29460996947009,"TempSurvival_HYOS",0.009,1,0.009
"S1_NZMS",18751.8861484556,1673.79786983065,"TempSurvival_HYOS",0.009,1,0.009
"S2_NZMS",7495.18446044355,3376.46188684038,"TempSurvival_HYOS",0.009,1,0.009
"S3_NZMS",4282.86572163339,3785.68928525063,"TempSurvival_HYOS",0.009,1,0.009
"S1_CHIR",51.6680092445366,8.50563478881197,"TempSurvival_HYOS",0.009,1,0.009
"S2_CHIR",9.72492410847553,9.20003757212664,"TempSurvival_HYOS",0.009,1,0.009
"S3_CHIR",4.47402840756,3.91104561477631,"TempSurvival_HYOS",0.009,1,0.009
"S1_GAMM",36.5565683693118,106.407502538405,"TempSurvival_HYOS",0.009,1,0.009
"S2_GAMM",18.3024063111187,192.065831096536,"TempSurvival_HYOS",0.009,1,0.009
"S3_GAMM",5.35480864960551,109.700897676372,"TempSurvival_HYOS",0.009,1,0.009
"S1_HYOS",49.2631836726622,398.778684508851,"TempSurvival_BAET",0.009,1,0.009
"S2_HYOS",13.6475440863793,199.286277313212,"TempSurvival_BAET",0.009,1,0.009
"S3_HYOS",0.76459610725067,10.5711466949343,"TempSurvival_BAET",0.009,1,0.009
"S1_BAET",54.5688718576636,1.22149666954828,"TempSurvival_BAET",0.009,1,0.009
"S2_BAET",9.41399756439588,1.4897512198373,"TempSurvival_BAET",0.009,1,0.009
"S3_BAET",2.2719210319707,0.29277086305647,"TempSurvival_BAET",0.009,1,0.009
"S1_NZMS",18746.219523832,1673.2920655532,"TempSurvival_BAET",0.009,1,0.009
"S2_NZMS",7493.70158060906,3375.79387296156,"TempSurvival_BAET",0.009,1,0.009
"S3_NZMS",4281.87873388369,3784.81687196673,"TempSurvival_BAET",0.009,1,0.009
"S1_CHIR",51.6626961117307,8.50355722600288,"TempSurvival_BAET",0.009,1,0.009
"S2_CHIR",9.72558767321737,9.20165055706974,"TempSurvival_BAET",0.009,1,0.009
"S3_CHIR",4.47543624552462,3.91468527867437,"TempSurvival_BAET",0.009,1,0.009
"S1_GAMM",36.5551075862324,106.403250545229,"TempSurvival_BAET",0.009,1,0.009
"S2_GAMM",18.2972135884243,192.011338556977,"TempSurvival_BAET",0.009,1,0.009
"S3_GAMM",5.35382007383322,109.680645290762,"TempSurvival_BAET",0.009,1,0.009
"S1_HYOS",49.2436179965497,398.564473438914,"TempSurvival_CHIR",0.009,1,0.009
"S2_HYOS",13.6378845273386,199.138600941219,"TempSurvival_CHIR",0.009,1,0.009
"S3_HYOS",0.766220897836548,10.5948983944711,"TempSurvival_CHIR",0.009,1,0.009
"S1_BAET",54.5191271046042,1.21963160223925,"TempSurvival_CHIR",0.009,1,0.009
"S2_BAET",9.41042204774345,1.48877853340842,"TempSurvival_CHIR",0.009,1,0.009
"S3_BAET",2.27540101647216,0.293193287682605,"TempSurvival_CHIR",0.009,1,0.009
"S1_NZMS",18747.5135028551,1673.40756643217,"TempSurvival_CHIR",0.009,1,0.009
"S2_NZMS",7494.03981173,3375.94624072446,"TempSurvival_CHIR",0.009,1,0.009
"S3_NZMS",4282.10826325589,3785.01975642341,"TempSurvival_CHIR",0.009,1,0.009
"S1_CHIR",51.6638639668236,8.5040200733635,"TempSurvival_CHIR",0.009,1,0.009
"S2_CHIR",9.72543638549676,9.20128051233971,"TempSurvival_CHIR",0.009,1,0.009
"S3_CHIR",4.47510814128056,3.91384428255993,"TempSurvival_CHIR",0.009,1,0.009
"S1_GAMM",36.5553861194669,106.404061289431,"TempSurvival_CHIR",0.009,1,0.009
"S2_GAMM",18.2984300318514,192.024103939508,"TempSurvival_CHIR",0.009,1,0.009
"S3_GAMM",5.35402240653315,109.684790364894,"TempSurvival_CHIR",0.009,1,0.009
"S1_HYOS",49.1939628729858,398.022127069615,"TempSurvival_NZMS",0.009,1,0.009
"S2_HYOS",13.6138574393804,198.769108204512,"TempSurvival_NZMS",0.009,1,0.009
"S3_HYOS",0.770552251406732,10.6573893644316,"TempSurvival_NZMS",0.009,1,0.009
"S1_BAET",54.3942718694795,1.21497312422209,"TempSurvival_NZMS",0.009,1,0.009
"S2_BAET",9.40141463174436,1.48634576300894,"TempSurvival_NZMS",0.009,1,0.009
"S3_BAET",2.28414743018567,0.294253667864013,"TempSurvival_NZMS",0.009,1,0.009
"S1_NZMS",18750.7882516562,1673.69987129816,"TempSurvival_NZMS",0.009,1,0.009
"S2_NZMS",7494.90219025358,3376.33472859054,"TempSurvival_NZMS",0.009,1,0.009
"S3_NZMS",4282.67564652048,3785.52127500583,"TempSurvival_NZMS",0.009,1,0.009
"S1_CHIR",51.6670155667409,8.50524238305679,"TempSurvival_NZMS",0.009,1,0.009
"S2_CHIR",9.7250496112461,9.2003452671793,"TempSurvival_NZMS",0.009,1,0.009
"S3_CHIR",4.47430282398429,3.9117467772001,"TempSurvival_NZMS",0.009,1,0.009
"S1_GAMM",36.5563393972496,106.406836055023,"TempSurvival_NZMS",0.009,1,0.009
"S2_GAMM",18.3013720052841,192.054977069675,"TempSurvival_NZMS",0.009,1,0.009
"S3_GAMM",5.35462146354482,109.697062902764,"TempSurvival_NZMS",0.009,1,0.009
"S1_HYOS",49.246758809222,398.598693029244,"TempSurvival_GAMM",0.009,1,0.009
"S2_HYOS",13.6393232060002,199.160765637716,"TempSurvival_GAMM",0.009,1,0.009
"S3_HYOS",0.766042981428653,10.5920306099327,"TempSurvival_GAMM",0.009,1,0.009
"S1_BAET",54.5266510271656,1.21992348716139,"TempSurvival_GAMM",0.009,1,0.009
"S2_BAET",9.41097857699196,1.48893009212531,"TempSurvival_GAMM",0.009,1,0.009
"S3_BAET",2.27495607771363,0.293139021940495,"TempSurvival_GAMM",0.009,1,0.009
"S1_NZMS",18747.3195577916,1673.39025484914,"TempSurvival_GAMM",0.009,1,0.009
"S2_NZMS",7493.98516235839,3375.92162204812,"TempSurvival_GAMM",0.009,1,0.009
"S3_NZMS",4282.07350719659,3784.989035021,"TempSurvival_GAMM",0.009,1,0.009
"S1_CHIR",51.6637640768604,8.50396977986486,"TempSurvival_GAMM",0.009,1,0.009
"S2_CHIR",9.72545874846715,9.20133880868293,"TempSurvival_GAMM",0.009,1,0.009
"S3_CHIR",4.47516780642586,3.91398611022109,"TempSurvival_GAMM",0.009,1,0.009
"S1_GAMM",36.5552533488178,106.403674825553,"TempSurvival_GAMM",0.009,1,0.009
"S2_GAMM",18.2983703785161,192.023477936171,"TempSurvival_GAMM",0.009,1,0.009
"S3_GAMM",5.35400719128211,109.68447865876,"TempSurvival_GAMM",0.009,1,0.009
"S1_HYOS",49.2204118726056,398.310638204563,"TempSurvival_HYOS",0.01,1,0.01
"S2_HYOS",13.6265737190997,198.96479237332,"TempSurvival_HYOS",0.01,1,0.01
"S3_HYOS",0.768303960665134,10.6247752244186,"TempSurvival_HYOS",0.01,1,0.01
"S1_BAET",54.4607724385359,1.21745903421614,"TempSurvival_HYOS",0.01,1,0.01
"S2_BAET",9.40622183903211,1.48764453401028,"TempSurvival_HYOS",0.01,1,0.01
"S3_BAET",2.27955843109224,0.293697267163407,"TempSurvival_HYOS",0.01,1,0.01
"S1_NZMS",18749.0606190317,1673.54566239437,"TempSurvival_HYOS",0.01,1,0.01
"S2_NZMS",7494.44386656392,3376.12826102752,"TempSurvival_HYOS",0.01,1,0.01
"S3_NZMS",4282.3747225827,3785.25528382119,"TempSurvival_HYOS",0.01,1,0.01
"S1_CHIR",51.6653809168616,8.50460335878211,"TempSurvival_HYOS",0.01,1,0.01
"S2_CHIR",9.72525417985663,9.20084203793111,"TempSurvival_HYOS",0.01,1,0.01
"S3_CHIR",4.47473531520507,3.91286644371059,"TempSurvival_HYOS",0.01,1,0.01
"S1_GAMM",36.5557165221818,106.405023013392,"TempSurvival_HYOS",0.01,1,0.01
"S2_GAMM",18.2999080536718,192.039614331119,"TempSurvival_HYOS",0.01,1,0.01
"S3_GAMM",5.3543139228719,109.690762493151,"TempSurvival_HYOS",0.01,1,0.01
"S1_HYOS",49.2103059765212,398.200887715763,"TempSurvival_BAET",0.01,1,0.01
"S2_HYOS",13.6217933074936,198.890903402954,"TempSurvival_BAET",0.01,1,0.01
"S3_HYOS",0.769181353803328,10.6374145921273,"TempSurvival_BAET",0.01,1,0.01
"S1_BAET",54.4349621086172,1.21649913346539,"TempSurvival_BAET",0.01,1,0.01
"S2_BAET",9.40434616460307,1.48714185574947,"TempSurvival_BAET",0.01,1,0.01
"S3_BAET",2.28130496049965,0.293908506718363,"TempSurvival_BAET",0.01,1,0.01
"S1_NZMS",18749.7080572256,1673.60345288335,"TempSurvival_BAET",0.01,1,0.01
"S2_NZMS",7494.61990359744,3376.20756292295,"TempSurvival_BAET",0.01,1,0.01
"S3_NZMS",4282.48715528285,3785.35466477216,"TempSurvival_BAET",0.01,1,0.01
"S1_CHIR",51.6660456066436,8.5048571008223,"TempSurvival_BAET",0.01,1,0.01
"S2_CHIR",9.72517511401667,9.20065296223195,"TempSurvival_BAET",0.01,1,0.01
"S3_CHIR",4.47457724040858,3.91244793962386,"TempSurvival_BAET",0.01,1,0.01
"S1_GAMM",36.555962403944,106.4057387169,"TempSurvival_BAET",0.01,1,0.01
"S2_GAMM",18.3004589123057,192.045395053038,"TempSurvival_BAET",0.01,1,0.01
"S3_GAMM",5.35444572713868,109.693462691669,"TempSurvival_BAET",0.01,1,0.01
"S1_HYOS",49.2106139925072,398.203702262303,"TempSurvival_CHIR",0.01,1,0.01
"S2_HYOS",13.621878293847,198.892580982698,"TempSurvival_CHIR",0.01,1,0.01
"S3_HYOS",0.769124085800799,10.6367089137598,"TempSurvival_CHIR",0.01,1,0.01
"S1_BAET",54.4359850190533,1.21652763282827,"TempSurvival_CHIR",0.01,1,0.01
"S2_BAET",9.40443096509911,1.48715844926881,"TempSurvival_CHIR",0.01,1,0.01
"S3_BAET",2.28124905249063,0.293902666585987,"TempSurvival_CHIR",0.01,1,0.01
"S1_NZMS",18749.7042755772,1673.60311533251,"TempSurvival_CHIR",0.01,1,0.01
"S2_NZMS",7494.61263725337,3376.20428955003,"TempSurvival_CHIR",0.01,1,0.01
"S3_NZMS",4282.4866319326,3785.35420217502,"TempSurvival_CHIR",0.01,1,0.01
"S1_CHIR",51.6659425977389,8.50482934137843,"TempSurvival_CHIR",0.01,1,0.01
"S2_CHIR",9.72518024698615,9.20065904223318,"TempSurvival_CHIR",0.01,1,0.01
"S3_CHIR",4.47456827442027,3.91244494866814,"TempSurvival_CHIR",0.01,1,0.01
"S1_GAMM",36.5559558877775,106.405719749885,"TempSurvival_CHIR",0.01,1,0.01
"S2_GAMM",18.3004280469222,192.045071151065,"TempSurvival_CHIR",0.01,1,0.01
"S3_GAMM",5.35442345035563,109.693006319975,"TempSurvival_CHIR",0.01,1,0.01
"S1_HYOS",49.2302264854911,398.41798103702,"TempSurvival_NZMS",0.01,1,0.01
"S2_HYOS",13.631317152838,199.037709391347,"TempSurvival_NZMS",0.01,1,0.01
"S3_HYOS",0.767432883812554,10.6122868509165,"TempSurvival_NZMS",0.01,1,0.01
"S1_BAET",54.485269347375,1.21837640785344,"TempSurvival_NZMS",0.01,1,0.01
"S2_BAET",9.40799203737475,1.48812356179101,"TempSurvival_NZMS",0.01,1,0.01
"S3_BAET",2.27785523671242,0.293490517013993,"TempSurvival_NZMS",0.01,1,0.01
"S1_NZMS",18748.4035601045,1673.48701315642,"TempSurvival_NZMS",0.01,1,0.01
"S2_NZMS",7494.27194850792,3376.05081466621,"TempSurvival_NZMS",0.01,1,0.01
"S3_NZMS",4282.26336286095,3785.15685129194,"TempSurvival_NZMS",0.01,1,0.01
"S1_CHIR",51.6648013012541,8.50437320415042,"TempSurvival_NZMS",0.01,1,0.01
"S2_CHIR",9.72532982371693,9.20102706029613,"TempSurvival_NZMS",0.01,1,0.01
"S3_CHIR",4.4748993673271,3.91328694176783,"TempSurvival_NZMS",0.01,1,0.01
"S1_GAMM",36.5555709946285,106.404599417191,"TempSurvival_NZMS",0.01,1,0.01
"S2_GAMM",18.2993429409707,192.033684026723,"TempSurvival_NZMS",0.01,1,0.01
"S3_GAMM",5.35419802198424,109.688388098051,"TempSurvival_NZMS",0.01,1,0.01
"S1_HYOS",49.2832585862715,398.99732967938,"TempSurvival_GAMM",0.01,1,0.01
"S2_HYOS",13.6571423762715,199.434346132969,"TempSurvival_GAMM",0.01,1,0.01
"S3_HYOS",0.762813754331646,10.5455519733678,"TempSurvival_GAMM",0.01,1,0.01
"S1_BAET",54.6191865108011,1.22336816386014,"TempSurvival_GAMM",0.01,1,0.01
"S2_BAET",9.41763391932119,1.49073043568823,"TempSurvival_GAMM",0.01,1,0.01
"S3_BAET",2.26841510978085,0.29234618248939,"TempSurvival_GAMM",0.01,1,0.01
"S1_NZMS",18744.9061078779,1673.1748297291,"TempSurvival_GAMM",0.01,1,0.01
"S2_NZMS",7493.354273946,3375.63741681067,"TempSurvival_GAMM",0.01,1,0.01
"S3_NZMS",4281.65234395695,3784.616762513,"TempSurvival_GAMM",0.01,1,0.01
"S1_CHIR",51.6613718531734,8.50305003963501,"TempSurvival_GAMM",0.01,1,0.01
"S2_CHIR",9.72574409390746,9.20202668180097,"TempSurvival_GAMM",0.01,1,0.01
"S3_CHIR",4.47575538378035,3.91552328383303,"TempSurvival_GAMM",0.01,1,0.01
"S1_GAMM",36.5545084981453,106.401506741858,"TempSurvival_GAMM",0.01,1,0.01
"S2_GAMM",18.2961146840349,191.999806631542,"TempSurvival_GAMM",0.01,1,0.01
"S3_GAMM",5.35356728883,109.675466629192,"TempSurvival_GAMM",0.01,1,0.01
