"StageGroup","Abundance","Parameter","SensitivityIncrement"
"S2_CHIR",9.80612955414245,"G1_NZMS",0.008
"S3_CHIR",4.53178610134318,"G1_NZMS",0.008
"S1_GAMM",35.9717708574701,"G1_NZMS",0.008
"S2_GAMM",17.4907033910181,"G1_NZMS",0.008
"S3_GAMM",5.16166731422637,"G1_NZMS",0.008
"S1_HYOS",51.5877140414529,"G1_GAMM",0.008
"S2_HYOS",15.0078973583807,"G1_GAMM",0.008
"S3_HYOS",0.604906211901382,"G1_GAMM",0.008
"S1_BAET",61.2599447229585,"G1_GAMM",0.008
"S2_BAET",9.98993097564182,"G1_GAMM",0.008
"S3_BAET",2.10880906018379,"G1_GAMM",0.008
"S1_NZMS",18684.4739951782,"G1_GAMM",0.008
"S2_NZMS",7477.29751970984,"G1_GAMM",0.008
"S3_NZMS",4268.93854947322,"G1_GAMM",0.008
"S1_CHIR",49.5012049339804,"G1_GAMM",0.008
"S2_CHIR",9.85650399118635,"G1_GAMM",0.008
"S3_CHIR",4.54345460665198,"G1_GAMM",0.008
"S1_GAMM",35.9679790894094,"G1_GAMM",0.008
"S2_GAMM",17.6992897767564,"G1_GAMM",0.008
"S3_GAMM",5.20190312747726,"G1_GAMM",0.008
"S1_HYOS",49.0321060799999,"G1_CHIR",0.008
"S2_HYOS",13.5123697014935,"G1_CHIR",0.008
"S3_HYOS",0.792351646067143,"G1_CHIR",0.008
"S1_BAET",55.0836423008956,"G1_CHIR",0.008
"S2_BAET",9.4774435233939,"G1_CHIR",0.008
"S3_BAET",2.33066915702808,"G1_CHIR",0.008
"S1_NZMS",18772.5326047961,"G1_CHIR",0.008
"S2_NZMS",7501.23006272707,"G1_CHIR",0.008
"S3_NZMS",4289.91624197565,"G1_CHIR",0.008
"S1_CHIR",51.3508378249644,"G1_CHIR",0.008
"S2_CHIR",9.8259878880674,"G1_CHIR",0.008
"S3_CHIR",4.38125617221002,"G1_CHIR",0.008
"S1_GAMM",36.5558544520757,"G1_CHIR",0.008
"S2_GAMM",18.3101456795918,"G1_CHIR",0.008
"S3_GAMM",5.3575188107921,"G1_CHIR",0.008
"S1_HYOS",48.6549628322162,"G2_HYOS",0.008
"S2_HYOS",13.8783977423356,"G2_HYOS",0.008
"S3_HYOS",0.767925090381557,"G2_HYOS",0.008
"S1_BAET",60.965869702317,"G2_HYOS",0.008
"S2_BAET",9.9011689294598,"G2_HYOS",0.008
"S3_BAET",1.95373692060901,"G2_HYOS",0.008
"S1_NZMS",18806.8573145907,"G2_HYOS",0.008
"S2_NZMS",7510.28496983727,"G2_HYOS",0.008
"S3_NZMS",4295.72067657315,"G2_HYOS",0.008
"S1_CHIR",50.4296953410723,"G2_HYOS",0.008
"S2_CHIR",9.81175897966614,"G2_HYOS",0.008
"S3_CHIR",4.43960596820632,"G2_HYOS",0.008
"S1_GAMM",35.4335648691181,"G2_HYOS",0.008
"S2_GAMM",17.8579668871476,"G2_HYOS",0.008
"S3_GAMM",5.29176293441645,"G2_HYOS",0.008
"S1_HYOS",49.0212216679455,"G2_BAET",0.008
"S2_HYOS",13.5103896843063,"G2_BAET",0.008
"S3_HYOS",0.792321080633438,"G2_BAET",0.008
"S1_BAET",57.6224005915449,"G2_BAET",0.008
"S2_BAET",9.49199367184762,"G2_BAET",0.008
"S3_BAET",2.29323249398586,"G2_BAET",0.008
"S1_NZMS",18772.4679062328,"G2_BAET",0.008
"S2_NZMS",7501.22518728,"G2_BAET",0.008
"S3_NZMS",4289.9271729893,"G2_BAET",0.008
"S1_CHIR",51.4880278191539,"G2_BAET",0.008
"S2_CHIR",9.76505865458052,"G2_BAET",0.008
"S3_CHIR",4.42901472152394,"G2_BAET",0.008
"S1_GAMM",36.5568155686772,"G2_BAET",0.008
"S2_GAMM",18.3110564146404,"G2_BAET",0.008
"S3_GAMM",5.35776147058905,"G2_BAET",0.008
"S1_HYOS",49.7351733944034,"G2_NZMS",0.008
"S2_HYOS",13.8982458989356,"G2_NZMS",0.008
"S3_HYOS",0.721821310480283,"G2_NZMS",0.008
"S1_BAET",66.2933544171318,"G2_NZMS",0.008
"S2_BAET",10.5678480973021,"G2_NZMS",0.008
"S3_BAET",2.01250004167271,"G2_NZMS",0.008
"S1_NZMS",18023.7220480032,"G2_NZMS",0.008
"S2_NZMS",7208.68510633933,"G2_NZMS",0.008
"S3_NZMS",4523.62347300004,"G2_NZMS",0.008
"S1_CHIR",50.6036116708912,"G2_NZMS",0.008
"S2_CHIR",9.7806836649441,"G2_NZMS",0.008
"S3_CHIR",4.49366591487275,"G2_NZMS",0.008
"S1_GAMM",35.7350426745915,"G2_NZMS",0.008
"S2_GAMM",17.7773791911611,"G2_NZMS",0.008
"S3_GAMM",5.25606524637445,"G2_NZMS",0.008
"S1_HYOS",50.9451382341082,"G2_GAMM",0.008
"S2_HYOS",14.5092656835511,"G2_GAMM",0.008
"S3_HYOS",0.64897399419925,"G2_GAMM",0.008
"S1_BAET",59.6183600309905,"G2_GAMM",0.008
"S2_BAET",9.83465694716773,"G2_GAMM",0.008
"S3_BAET",2.02515143924773,"G2_GAMM",0.008
"S1_NZMS",18675.0037689077,"G2_GAMM",0.008
"S2_NZMS",7476.73065982898,"G2_GAMM",0.008
"S3_NZMS",4271.95770221163,"G2_GAMM",0.008
"S1_CHIR",50.9551522151134,"G2_GAMM",0.008
"S2_CHIR",9.78102621199762,"G2_GAMM",0.008
"S3_CHIR",4.53008426741748,"G2_GAMM",0.008
"S1_GAMM",36.1859183772943,"G2_GAMM",0.008
"S2_GAMM",18.0356252482329,"G2_GAMM",0.008
"S3_GAMM",5.4416670033768,"G2_GAMM",0.008
"S1_HYOS",49.0228708638204,"G2_CHIR",0.008
"S2_HYOS",13.5106638276042,"G2_CHIR",0.008
"S3_HYOS",0.792439771587288,"G2_CHIR",0.008
"S1_BAET",54.9888214209323,"G2_CHIR",0.008
"S2_BAET",9.44847559807531,"G2_CHIR",0.008
"S3_BAET",2.27250442796181,"G2_CHIR",0.008
"S1_NZMS",18772.8811457572,"G2_CHIR",0.008
"S2_NZMS",7501.30698725419,"G2_CHIR",0.008
"S3_NZMS",4289.95506312116,"G2_CHIR",0.008
"S1_CHIR",51.3525838493959,"G2_CHIR",0.008
"S2_CHIR",9.76478207060092,"G2_CHIR",0.008
"S3_CHIR",4.39431820847961,"G2_CHIR",0.008
"S1_GAMM",36.5585930356794,"G2_CHIR",0.008
"S2_GAMM",18.3114370753635,"G2_CHIR",0.008
"S3_GAMM",5.35776007670504,"G2_CHIR",0.008
"S1_HYOS",6.44493964043719,"G1_HYOS",0.009
"S2_HYOS",131.167746776439,"G1_HYOS",0.009
"S3_HYOS",0.262467523530507,"G1_HYOS",0.009
"S1_BAET",69.1182757684514,"G1_HYOS",0.009
"S2_BAET",10.5117808798876,"G1_HYOS",0.009
"S3_BAET",1.65339124817211,"G1_HYOS",0.009
"S1_NZMS",15996.2117454519,"G1_HYOS",0.009
"S2_NZMS",6510.89190361504,"G1_HYOS",0.009
"S3_NZMS",3683.54466009706,"G1_HYOS",0.009
"S1_CHIR",49.3020057673027,"G1_HYOS",0.009
"S2_CHIR",10.0383861210661,"G1_HYOS",0.009
"S3_CHIR",4.51274673973156,"G1_HYOS",0.009
"S1_GAMM",36.8889610502774,"G1_HYOS",0.009
"S2_GAMM",16.6400902443746,"G1_HYOS",0.009
"S3_GAMM",4.96325267020324,"G1_HYOS",0.009
"S1_HYOS",49.0197503673807,"G1_BAET",0.009
"S2_HYOS",13.5115346235846,"G1_BAET",0.009
"S3_HYOS",0.792041507210389,"G1_BAET",0.009
"S1_BAET",54.2021317962939,"G1_BAET",0.009
"S2_BAET",16.5084596717545,"G1_BAET",0.009
"S3_BAET",1.41151589498103,"G1_BAET",0.009
"S1_NZMS",18769.4050236265,"G1_BAET",0.009
"S2_NZMS",7500.25857546636,"G1_BAET",0.009
"S3_NZMS",4289.4832007525,"G1_BAET",0.009
"S1_CHIR",51.3494319648357,"G1_BAET",0.009
"S2_CHIR",9.76391664253931,"G1_BAET",0.009
"S3_CHIR",4.38241855036014,"G1_BAET",0.009
"S1_GAMM",36.5540018350459,"G1_BAET",0.009
"S2_GAMM",18.3092959261031,"G1_BAET",0.009
"S3_GAMM",5.35738499476063,"G1_BAET",0.009
"S1_HYOS",46.6416218953464,"G1_NZMS",0.009
"S2_HYOS",12.2655570293366,"G1_NZMS",0.009
"S3_HYOS",0.899585819751876,"G1_NZMS",0.009
"S1_BAET",57.4695389141952,"G1_NZMS",0.009
"S2_BAET",9.69411874943912,"G1_NZMS",0.009
"S3_BAET",2.26658567566429,"G1_NZMS",0.009
"S1_NZMS",15865.2559231061,"G1_NZMS",0.009
"S2_NZMS",7906.27847751237,"G1_NZMS",0.009
"S3_NZMS",4511.97940325755,"G1_NZMS",0.009
"S1_CHIR",50.6305281172741,"G1_NZMS",0.009
"S2_CHIR",9.79011990531398,"G1_NZMS",0.009
"S3_CHIR",4.62519629708909,"G1_NZMS",0.009
"S1_GAMM",36.1842071604641,"G1_NZMS",0.009
"S2_GAMM",17.3792141276389,"G1_NZMS",0.009
"S3_GAMM",5.12476204503348,"G1_NZMS",0.009
"S1_HYOS",51.5527077226081,"G1_GAMM",0.009
"S2_HYOS",15.0014471675393,"G1_GAMM",0.009
"S3_HYOS",0.604871618797401,"G1_GAMM",0.009
"S1_BAET",61.0655059622558,"G1_GAMM",0.009
"S2_BAET",9.97955394456931,"G1_GAMM",0.009
"S3_BAET",2.10862937972685,"G1_GAMM",0.009
"S1_NZMS",18684.9711794786,"G1_GAMM",0.009
"S2_NZMS",7477.60566393134,"G1_GAMM",0.009
"S3_NZMS",4269.12582904426,"G1_GAMM",0.009
"S1_CHIR",49.4952611740538,"G1_GAMM",0.009
"S2_CHIR",9.8565550378685,"G1_GAMM",0.009
"S3_CHIR",4.54365834175994,"G1_GAMM",0.009
"S1_GAMM",35.9716044261356,"G1_GAMM",0.009
"S2_GAMM",17.7484361094353,"G1_GAMM",0.009
"S3_GAMM",5.20889892196372,"G1_GAMM",0.009
"S1_HYOS",49.0361834604348,"G1_CHIR",0.009
"S2_HYOS",13.5140003117966,"G1_CHIR",0.009
"S3_HYOS",0.792128819569998,"G1_CHIR",0.009
"S1_BAET",55.084644671523,"G1_CHIR",0.009
"S2_BAET",9.47764457277093,"G1_CHIR",0.009
"S3_BAET",2.33035875151579,"G1_CHIR",0.009
"S1_NZMS",18772.352306887,"G1_CHIR",0.009
"S2_NZMS",7501.18428524175,"G1_CHIR",0.009
"S3_NZMS",4289.88689436583,"G1_CHIR",0.009
"S1_CHIR",51.3506838438374,"G1_CHIR",0.009
"S2_CHIR",9.83363449446403,"G1_CHIR",0.009
"S3_CHIR",4.38133475282681,"G1_CHIR",0.009
"S1_GAMM",36.5553368527448,"G1_CHIR",0.009
"S2_GAMM",18.3096509304067,"G1_CHIR",0.009
"S3_GAMM",5.3574363477702,"G1_CHIR",0.009
"S1_HYOS",47.065585303214,"G2_HYOS",0.009
"S2_HYOS",13.2528215380245,"G2_HYOS",0.009
"S3_HYOS",0.819351756668276,"G2_HYOS",0.009
"S1_BAET",62.1260083152419,"G2_HYOS",0.009
"S2_BAET",10.1023295442949,"G2_HYOS",0.009
"S3_BAET",2.12906125668618,"G2_HYOS",0.009
"S1_NZMS",18863.2676823914,"G2_HYOS",0.009
"S2_NZMS",7524.39496079885,"G2_HYOS",0.009
"S3_NZMS",4307.12213939706,"G2_HYOS",0.009
"S1_CHIR",50.9097736111259,"G2_HYOS",0.009
"S2_CHIR",9.79443946326077,"G2_HYOS",0.009
"S3_CHIR",4.46552263860193,"G2_HYOS",0.009
"S1_GAMM",35.9471969052477,"G2_HYOS",0.009
"S2_GAMM",18.1119444795013,"G2_HYOS",0.009
"S3_GAMM",5.33892519800159,"G2_HYOS",0.009
"S1_HYOS",49.002669992859,"G2_BAET",0.009
"S2_HYOS",13.5067154772221,"G2_BAET",0.009
"S3_HYOS",0.792297699631338,"G2_BAET",0.009
"S1_BAET",57.5286280550656,"G2_BAET",0.009
"S2_BAET",9.48749756656058,"G2_BAET",0.009
"S3_BAET",2.22820005216245,"G2_BAET",0.009
"S1_NZMS",18772.9619864895,"G2_BAET",0.009
"S2_NZMS",7501.46121525008,"G2_BAET",0.009
"S3_NZMS",4290.06629992156,"G2_BAET",0.009
"S1_CHIR",51.4857898836467,"G2_BAET",0.009
"S2_CHIR",9.76502458196671,"G2_BAET",0.009
"S3_CHIR",4.4298248033308,"G2_BAET",0.009
"S1_GAMM",36.5504447907388,"G2_BAET",0.009
"S2_GAMM",18.3088171755002,"G2_BAET",0.009
"S3_GAMM",5.35734727308387,"G2_BAET",0.009
"S1_HYOS",49.4362065606986,"G2_NZMS",0.009
"S2_HYOS",13.8218339912138,"G2_NZMS",0.009
"S3_HYOS",0.717096852011435,"G2_NZMS",0.009
"S1_BAET",66.0664451783933,"G2_NZMS",0.009
"S2_BAET",10.5629891037852,"G2_NZMS",0.009
"S3_BAET",2.08914693334389,"G2_NZMS",0.009
"S1_NZMS",17953.1831106571,"G2_NZMS",0.009
"S2_NZMS",7179.29963453163,"G2_NZMS",0.009
"S3_NZMS",4557.97001076554,"G2_NZMS",0.009
"S1_CHIR",50.6845115568932,"G2_NZMS",0.009
"S2_CHIR",9.77883246638993,"G2_NZMS",0.009
"S3_CHIR",4.50074174172544,"G2_NZMS",0.009
"S1_GAMM",35.5058292019025,"G2_NZMS",0.009
"S2_GAMM",17.7860782334557,"G2_NZMS",0.009
"S3_GAMM",5.26870029301272,"G2_NZMS",0.009
"S1_HYOS",51.3408825566451,"G2_GAMM",0.009
"S2_HYOS",14.7401192550171,"G2_GAMM",0.009
"S3_HYOS",0.644783082221097,"G2_GAMM",0.009
"S1_BAET",62.2504165389244,"G2_GAMM",0.009
"S2_BAET",10.105588573635,"G2_GAMM",0.009
"S3_BAET",2.07437567557998,"G2_GAMM",0.009
"S1_NZMS",18678.7329990799,"G2_GAMM",0.009
"S2_NZMS",7476.81058144024,"G2_GAMM",0.009
"S3_NZMS",4271.02830751153,"G2_GAMM",0.009
"S1_CHIR",50.323774738132,"G2_GAMM",0.009
"S2_CHIR",9.822259176613,"G2_GAMM",0.009
"S3_CHIR",4.5651023836272,"G2_GAMM",0.009
"S1_GAMM",36.127387126773,"G2_GAMM",0.009
"S2_GAMM",17.6910363689294,"G2_GAMM",0.009
"S3_GAMM",5.36535544894432,"G2_GAMM",0.009
"S1_HYOS",49.0262998615882,"G2_CHIR",0.009
"S2_HYOS",13.5118086497374,"G2_CHIR",0.009
"S3_HYOS",0.792269875137359,"G2_CHIR",0.009
"S1_BAET",54.9918662409052,"G2_CHIR",0.009
"S2_BAET",9.44875334384535,"G2_CHIR",0.009
"S3_BAET",2.27230250805063,"G2_CHIR",0.009
"S1_NZMS",18772.674638126,"G2_CHIR",0.009
"S2_NZMS",7501.27719114582,"G2_CHIR",0.009
"S3_NZMS",4289.93636342361,"G2_CHIR",0.009
"S1_CHIR",51.3522251149113,"G2_CHIR",0.009
"S2_CHIR",9.76478579917135,"G2_CHIR",0.009
"S3_CHIR",4.39584871803691,"G2_CHIR",0.009
"S1_GAMM",36.5583351703826,"G2_CHIR",0.009
"S2_GAMM",18.311270655421,"G2_CHIR",0.009
"S3_GAMM",5.35773022175175,"G2_CHIR",0.009
"S1_HYOS",6.57075174314058,"G1_HYOS",0.01
"S2_HYOS",134.368374157364,"G1_HYOS",0.01
"S3_HYOS",0.268936234911642,"G1_HYOS",0.01
"S1_BAET",69.0720852121635,"G1_HYOS",0.01
"S2_BAET",10.5139324537538,"G1_HYOS",0.01
"S3_BAET",1.66856654639533,"G1_HYOS",0.01
"S1_NZMS",15941.3608888683,"G1_HYOS",0.01
"S2_NZMS",6485.85019369804,"G1_HYOS",0.01
"S3_NZMS",3668.24509468068,"G1_HYOS",0.01
"S1_CHIR",49.3134496861244,"G1_HYOS",0.01
"S2_CHIR",10.0432572504772,"G1_HYOS",0.01
"S3_CHIR",4.51391840257946,"G1_HYOS",0.01
"S1_GAMM",36.8929308128735,"G1_HYOS",0.01
"S2_GAMM",16.6424365209613,"G1_HYOS",0.01
"S3_GAMM",4.9662290204212,"G1_HYOS",0.01
"S1_HYOS",49.0157960763424,"G1_BAET",0.01
"S2_HYOS",13.5109384358133,"G1_BAET",0.01
"S3_HYOS",0.792100590823778,"G1_BAET",0.01
"S1_BAET",51.6783822301052,"G1_BAET",0.01
"S2_BAET",17.1185955848619,"G1_BAET",0.01
"S3_BAET",1.30911755874793,"G1_BAET",0.01
"S1_NZMS",18769.6695539803,"G1_BAET",0.01
"S2_NZMS",7500.36567309114,"G1_BAET",0.01
"S3_NZMS",4289.55425973071,"G1_BAET",0.01
"S1_CHIR",51.5364357216502,"G1_BAET",0.01
"S2_CHIR",9.72486575705954,"G1_BAET",0.01
"S3_CHIR",4.42449673773116,"G1_BAET",0.01
"S1_GAMM",36.5541427984443,"G1_BAET",0.01
"S2_GAMM",18.3096182514049,"G1_BAET",0.01
"S3_GAMM",5.35745122844242,"G1_BAET",0.01
"S1_HYOS",46.6224691040304,"G1_NZMS",0.01
"S2_HYOS",12.1658281762158,"G1_NZMS",0.01
"S3_HYOS",0.906706054473607,"G1_NZMS",0.01
"S1_BAET",67.6652552830598,"G1_NZMS",0.01
"S2_BAET",10.6865420793065,"G1_NZMS",0.01
"S3_BAET",2.21064239459746,"G1_NZMS",0.01
"S1_NZMS",15611.3726037938,"G1_NZMS",0.01
"S2_NZMS",7948.86552327857,"G1_NZMS",0.01
"S3_NZMS",4536.56147074344,"G1_NZMS",0.01
"S1_CHIR",50.3006943269915,"G1_NZMS",0.01
"S2_CHIR",9.83245223611624,"G1_NZMS",0.01
"S3_CHIR",4.61160188179374,"G1_NZMS",0.01
"S1_GAMM",36.3205438354862,"G1_NZMS",0.01
"S2_GAMM",17.2365822997701,"G1_NZMS",0.01
"S3_GAMM",5.08258682654659,"G1_NZMS",0.01
"S1_HYOS",51.3737788588785,"G1_GAMM",0.01
"S2_HYOS",14.7276564358671,"G1_GAMM",0.01
"S3_HYOS",0.604215118188609,"G1_GAMM",0.01
"S1_BAET",61.8901405564876,"G1_GAMM",0.01
"S2_BAET",10.064077993634,"G1_GAMM",0.01
"S3_BAET",1.93075268278693,"G1_GAMM",0.01
"S1_NZMS",18689.5271216439,"G1_GAMM",0.01
"S2_NZMS",7478.24335668422,"G1_GAMM",0.01
"S3_NZMS",4272.64554497253,"G1_GAMM",0.01
"S1_CHIR",50.052875738076,"G1_GAMM",0.01
"S2_CHIR",9.82301254279706,"G1_GAMM",0.01
"S3_CHIR",4.49974321954693,"G1_GAMM",0.01
"S1_GAMM",35.3786414433528,"G1_GAMM",0.01
"S2_GAMM",18.1583614490107,"G1_GAMM",0.01
"S3_GAMM",5.32349907061404,"G1_GAMM",0.01
"S1_HYOS",49.0336446559564,"G1_CHIR",0.01
"S2_HYOS",13.5124594981939,"G1_CHIR",0.01
"S3_HYOS",0.792355900496374,"G1_CHIR",0.01
"S1_BAET",55.0688208033832,"G1_CHIR",0.01
"S2_BAET",9.47604701317908,"G1_CHIR",0.01
"S3_BAET",2.33117878922817,"G1_CHIR",0.01
"S1_NZMS",18772.4674256133,"G1_CHIR",0.01
"S2_NZMS",7501.22326883554,"G1_CHIR",0.01
"S3_NZMS",4289.90870162646,"G1_CHIR",0.01
"S1_CHIR",51.3525091472585,"G1_CHIR",0.01
"S2_CHIR",9.84121337227613,"G1_CHIR",0.01
"S3_CHIR",4.38114592873619,"G1_CHIR",0.01
"S1_GAMM",36.5560211487674,"G1_CHIR",0.01
"S2_GAMM",18.310413656192,"G1_CHIR",0.01
"S3_GAMM",5.35755020976584,"G1_CHIR",0.01
"S1_HYOS",45.053114695838,"G2_HYOS",0.01
"S2_HYOS",12.5109412239056,"G2_HYOS",0.01
"S3_HYOS",0.882512152529475,"G2_HYOS",0.01
"S1_BAET",60.2620499998949,"G2_HYOS",0.01
"S2_BAET",9.85478792234568,"G2_HYOS",0.01
"S3_BAET",2.26753520217603,"G2_HYOS",0.01
"S1_NZMS",18856.3614175318,"G2_HYOS",0.01
"S2_NZMS",7523.17910561713,"G2_HYOS",0.01
"S3_NZMS",4309.79581832539,"G2_HYOS",0.01
"S1_CHIR",52.1918873862434,"G2_HYOS",0.01
"S2_CHIR",9.74135851726634,"G2_HYOS",0.01
"S3_CHIR",4.51089806340562,"G2_HYOS",0.01
"S1_GAMM",36.5935199271623,"G2_HYOS",0.01
"S2_GAMM",18.8736998646689,"G2_HYOS",0.01
"S3_GAMM",5.53285887039993,"G2_HYOS",0.01
"S1_HYOS",49.0212266773955,"G2_BAET",0.01
"S2_HYOS",13.5111883342815,"G2_BAET",0.01
"S3_HYOS",0.792115373436615,"G2_BAET",0.01
"S1_BAET",52.9205893031283,"G2_BAET",0.01
"S2_BAET",8.91704781269877,"G2_BAET",0.01
"S3_BAET",2.1208736732161,"G2_BAET",0.01
"S1_NZMS",18772.7759972259,"G2_BAET",0.01
"S2_NZMS",7501.3538386244,"G2_BAET",0.01
"S3_NZMS",4289.99612407516,"G2_BAET",0.01
"S1_CHIR",51.4908461436996,"G2_BAET",0.01
"S2_CHIR",9.76506291733626,"G2_BAET",0.01
"S3_CHIR",4.42984001513493,"G2_BAET",0.01
"S1_GAMM",36.5579076159759,"G2_BAET",0.01
"S2_GAMM",18.3111801346402,"G2_BAET",0.01
"S3_GAMM",5.35777887697912,"G2_BAET",0.01
"S1_HYOS",49.3514831141354,"G2_NZMS",0.01
"S2_HYOS",13.8124735316217,"G2_NZMS",0.01
"S3_HYOS",0.716119142206179,"G2_NZMS",0.01
"S1_BAET",65.6651095215912,"G2_NZMS",0.01
"S2_BAET",10.5277624166172,"G2_NZMS",0.01
"S3_BAET",2.05157593031238,"G2_NZMS",0.01
"S1_NZMS",17869.5725965568,"G2_NZMS",0.01
"S2_NZMS",7145.32740825817,"G2_NZMS",0.01
"S3_NZMS",4586.35135110375,"G2_NZMS",0.01
"S1_CHIR",50.7438915768012,"G2_NZMS",0.01
"S2_CHIR",9.77948657523053,"G2_NZMS",0.01
"S3_CHIR",4.52952991070508,"G2_NZMS",0.01
"S1_GAMM",35.4729074060866,"G2_NZMS",0.01
"S2_GAMM",17.7733410610268,"G2_NZMS",0.01
"S3_GAMM",5.26627302876847,"G2_NZMS",0.01
"S1_HYOS",51.6941929807826,"G2_GAMM",0.01
"S2_HYOS",15.0072141044411,"G2_GAMM",0.01
"S3_HYOS",0.60731984575269,"G2_GAMM",0.01
"S1_BAET",61.7056409819687,"G2_GAMM",0.01
"S2_BAET",10.0102284519006,"G2_GAMM",0.01
"S3_BAET",2.10633099238598,"G2_GAMM",0.01
"S1_NZMS",18683.8025344226,"G2_GAMM",0.01
"S2_NZMS",7476.7339656718,"G2_GAMM",0.01
"S3_NZMS",4268.77610385537,"G2_GAMM",0.01
"S1_CHIR",49.5357378507344,"G2_GAMM",0.01
"S2_CHIR",9.85578871501642,"G2_GAMM",0.01
"S3_CHIR",4.54286196310672,"G2_GAMM",0.01
"S1_GAMM",35.9609712777012,"G2_GAMM",0.01
"S2_GAMM",17.3122466750297,"G2_GAMM",0.01
"S3_GAMM",5.28777499304759,"G2_GAMM",0.01
"S1_HYOS",49.0291210945746,"G2_CHIR",0.01
"S2_HYOS",13.5126723092261,"G2_CHIR",0.01
"S3_HYOS",0.792174081732874,"G2_CHIR",0.01
"S1_BAET",54.9941752194314,"G2_CHIR",0.01
"S2_BAET",9.44907092899533,"G2_CHIR",0.01
"S3_BAET",2.27204223095337,"G2_CHIR",0.01
"S1_NZMS",18772.5073181642,"G2_CHIR",0.01
"S2_NZMS",7501.22786949737,"G2_CHIR",0.01
"S3_NZMS",4289.9228178033,"G2_CHIR",0.01
"S1_CHIR",51.3520017661434,"G2_CHIR",0.01
"S2_CHIR",9.76480571077187,"G2_CHIR",0.01
"S3_CHIR",4.39741915499912,"G2_CHIR",0.01
"S1_GAMM",36.5580338082969,"G2_CHIR",0.01
"S2_GAMM",18.3109316211646,"G2_CHIR",0.01
"S3_GAMM",5.35768290135996,"G2_CHIR",0.01
