Mark R. Vinson. 2000. Long-term dynamics of an invertebrate assemblage downstream from  		
a large dam. Ecological Applications VOL: pp-pp.		
Water temperature for a sited located 26 km downstream from Flaming Gorge Dam		

Date	Time	Temperature C
09/22/1994	08:06:03	9.38
09/22/1994	09:42:03	9.70
09/22/1994	11:18:03	10.49
09/22/1994	12:54:03	11.27
09/22/1994	14:30:03	11.89
09/22/1994	16:06:03	12.03
09/22/1994	17:42:03	12.03
09/22/1994	19:18:03	12.03
09/22/1994	20:54:03	12.03
09/22/1994	22:30:03	11.72
09/23/1994	00:06:03	11.27
09/23/1994	01:42:03	10.79
09/23/1994	03:18:03	10.32
09/23/1994	04:54:03	10.02
09/23/1994	06:30:03	9.70
09/23/1994	08:06:03	9.70
09/23/1994	09:42:03	10.18
09/23/1994	11:18:03	11.11
09/23/1994	12:54:03	11.89
09/23/1994	14:30:03	12.52
09/23/1994	16:06:03	12.97
09/23/1994	17:42:03	12.97
09/23/1994	19:18:03	12.82
09/23/1994	20:54:03	12.66
09/23/1994	22:30:03	12.21
09/24/1994	00:06:03	11.59
09/24/1994	01:42:03	10.93
09/24/1994	03:18:03	10.63
09/24/1994	04:54:03	10.32
09/24/1994	06:30:03	10.02
09/24/1994	08:06:03	10.18
09/24/1994	09:42:03	10.63
09/24/1994	11:18:03	11.42
09/24/1994	12:54:03	12.35
09/24/1994	14:30:03	12.97
09/24/1994	16:06:03	13.28
09/24/1994	17:42:03	13.28
09/24/1994	19:18:03	12.97
09/24/1994	20:54:03	12.97
09/24/1994	22:30:03	12.52
09/25/1994	00:06:03	11.89
09/25/1994	01:42:03	11.42
09/25/1994	03:18:03	10.79
09/25/1994	04:54:03	10.49
09/25/1994	06:30:03	10.18
09/25/1994	08:06:03	10.18
09/25/1994	09:42:03	10.63
09/25/1994	11:18:03	11.42
09/25/1994	12:54:03	12.35
09/25/1994	14:30:03	12.82
09/25/1994	16:06:03	13.14
09/25/1994	17:42:03	13.14
09/25/1994	19:18:03	12.82
09/25/1994	20:54:03	12.82
09/25/1994	22:30:03	12.52
09/26/1994	00:06:03	11.89
09/26/1994	01:42:03	11.42
09/26/1994	03:18:03	10.93
09/26/1994	04:54:03	10.63
09/26/1994	06:30:03	10.32
09/26/1994	08:06:03	10.32
09/26/1994	09:42:03	10.79
09/26/1994	11:18:03	11.59
09/26/1994	12:54:03	12.35
09/26/1994	14:30:03	12.97
09/26/1994	16:06:03	13.28
09/26/1994	17:42:03	13.28
09/26/1994	19:18:03	13.14
09/26/1994	20:54:03	12.97
09/26/1994	22:30:03	12.52
09/27/1994	00:06:03	12.03
09/27/1994	01:42:03	11.42
09/27/1994	03:18:03	11.11
09/27/1994	04:54:03	10.79
09/27/1994	06:30:03	10.63
09/27/1994	08:06:03	10.49
09/27/1994	09:42:03	10.93
09/27/1994	11:18:03	11.59
09/27/1994	12:54:03	12.35
09/27/1994	14:30:03	12.82
09/27/1994	16:06:03	13.14
09/27/1994	17:42:03	12.97
09/27/1994	19:18:03	12.66
09/27/1994	20:54:03	12.66
09/27/1994	22:30:03	12.52
09/28/1994	00:06:03	12.03
09/28/1994	01:42:03	11.59
09/28/1994	03:18:03	11.11
09/28/1994	04:54:03	10.63
09/28/1994	06:30:03	10.32
09/28/1994	08:06:03	10.32
09/28/1994	09:42:03	10.79
09/28/1994	11:18:03	11.42
09/28/1994	12:54:03	12.21
09/28/1994	14:30:03	12.66
09/28/1994	16:06:03	12.97
09/28/1994	17:42:03	12.82
09/28/1994	19:18:03	12.52
09/28/1994	20:54:03	12.35
09/28/1994	22:30:03	12.35
09/29/1994	00:06:03	11.72
09/29/1994	01:42:03	11.27
09/29/1994	03:18:03	10.79
09/29/1994	04:54:03	10.49
09/29/1994	06:30:03	10.49
09/29/1994	08:06:03	10.49
09/29/1994	09:42:03	10.49
09/29/1994	11:18:03	10.93
09/29/1994	12:54:03	11.42
09/29/1994	14:30:03	11.72
09/29/1994	16:06:03	11.72
09/29/1994	17:42:03	11.72
09/29/1994	19:18:03	11.42
09/29/1994	20:54:03	11.42
09/29/1994	22:30:03	11.27
09/30/1994	00:06:03	11.27
09/30/1994	01:42:03	11.27
09/30/1994	03:18:03	11.11
09/30/1994	04:54:03	10.93
09/30/1994	06:30:03	10.79
09/30/1994	08:06:03	10.79
09/30/1994	09:42:03	10.93
09/30/1994	11:18:03	11.59
09/30/1994	12:54:03	12.21
09/30/1994	14:30:03	12.35
09/30/1994	16:06:03	12.52
09/30/1994	17:42:03	12.52
09/30/1994	19:18:03	12.21
09/30/1994	20:54:03	12.03
09/30/1994	22:30:03	11.89
10/01/1994	00:06:03	11.42
10/01/1994	01:42:03	10.93
10/01/1994	03:18:03	10.49
10/01/1994	04:54:03	10.32
10/01/1994	06:30:03	10.18
10/01/1994	08:06:03	10.18
10/01/1994	09:42:03	10.32
10/01/1994	11:18:03	10.32
10/01/1994	12:54:03	10.32
10/01/1994	14:30:03	10.32
10/01/1994	16:06:03	10.49
10/01/1994	17:42:03	10.79
10/01/1994	19:18:03	10.79
10/01/1994	20:54:03	10.63
10/01/1994	22:30:03	10.63
10/02/1994	00:06:03	10.49
10/02/1994	01:42:03	10.49
10/02/1994	03:18:03	10.49
10/02/1994	04:54:03	10.49
10/02/1994	06:30:03	10.18
10/02/1994	08:06:03	10.18
10/02/1994	09:42:03	10.49
10/02/1994	11:18:03	11.27
10/02/1994	12:54:03	11.89
10/02/1994	14:30:03	11.72
10/02/1994	16:06:03	11.27
10/02/1994	17:42:03	11.27
10/02/1994	19:18:03	11.27
10/02/1994	20:54:03	11.11
10/02/1994	22:30:03	10.79
10/03/1994	00:06:03	10.49
10/03/1994	01:42:03	10.32
10/03/1994	03:18:03	10.02
10/03/1994	04:54:03	9.70
10/03/1994	06:30:03	9.55
10/03/1994	08:06:03	9.55
10/03/1994	09:42:03	9.38
10/03/1994	11:18:03	8.94
10/03/1994	12:54:03	8.77
10/03/1994	14:30:03	8.77
10/03/1994	16:06:03	8.94
10/03/1994	17:42:03	8.64
10/03/1994	19:18:03	8.47
10/03/1994	20:54:03	8.47
10/03/1994	22:30:03	8.32
10/04/1994	00:06:03	8.32
10/04/1994	01:42:03	8.47
10/04/1994	03:18:03	8.64
10/04/1994	04:54:03	8.77
10/04/1994	06:30:03	8.77
10/04/1994	08:06:03	8.77
10/04/1994	09:42:03	8.94
10/04/1994	11:18:03	9.09
10/04/1994	12:54:03	9.09
10/04/1994	14:30:03	9.70
10/04/1994	16:06:03	10.63
10/04/1994	17:42:03	10.63
10/04/1994	19:18:03	10.63
10/04/1994	20:54:03	10.49
10/04/1994	22:30:03	10.49
10/05/1994	00:06:03	10.18
10/05/1994	01:42:03	9.87
10/05/1994	03:18:03	9.70
10/05/1994	04:54:03	9.38
10/05/1994	06:30:03	9.24
10/05/1994	08:06:03	9.24
10/05/1994	09:42:03	9.38
10/05/1994	11:18:03	9.70
10/05/1994	12:54:03	10.02
10/05/1994	14:30:03	10.18
10/05/1994	16:06:03	10.49
10/05/1994	17:42:03	10.32
10/05/1994	19:18:03	10.32
10/05/1994	20:54:03	10.18
10/05/1994	22:30:03	10.02
10/06/1994	00:06:03	9.87
10/06/1994	01:42:03	9.87
10/06/1994	03:18:03	9.70
10/06/1994	04:54:03	9.70
10/06/1994	06:30:03	9.70
10/06/1994	08:06:03	9.55
10/06/1994	09:42:03	9.55
10/06/1994	11:18:03	9.70
10/06/1994	12:54:03	9.70
10/06/1994	14:30:03	9.87
10/06/1994	16:06:03	10.02
10/06/1994	17:42:03	10.02
10/06/1994	19:18:03	9.87
10/06/1994	20:54:03	9.87
10/06/1994	22:30:03	9.87
10/07/1994	00:06:03	9.87
10/07/1994	01:42:03	10.02
10/07/1994	03:18:03	10.02
10/07/1994	04:54:03	10.02
10/07/1994	06:30:03	10.02
10/07/1994	08:06:03	10.18
10/07/1994	09:42:03	10.63
10/07/1994	11:18:03	11.11
10/07/1994	12:54:03	11.42
10/07/1994	14:30:03	11.42
10/07/1994	16:06:03	11.59
10/07/1994	17:42:03	11.11
10/07/1994	19:18:03	10.93
10/07/1994	20:54:03	10.79
10/07/1994	22:30:03	10.63
10/08/1994	00:06:03	10.49
10/08/1994	01:42:03	10.02
10/08/1994	03:18:03	9.87
10/08/1994	04:54:03	9.55
10/08/1994	06:30:03	9.38
10/08/1994	08:06:03	9.38
10/08/1994	09:42:03	9.70
10/08/1994	11:18:03	10.32
10/08/1994	12:54:03	10.93
10/08/1994	14:30:03	11.27
10/08/1994	16:06:03	11.42
10/08/1994	17:42:03	11.27
10/08/1994	19:18:03	10.93
10/08/1994	20:54:03	10.93
10/08/1994	22:30:03	10.63
10/09/1994	00:06:03	10.18
10/09/1994	01:42:03	9.87
10/09/1994	03:18:03	9.55
10/09/1994	04:54:03	9.24
10/09/1994	06:30:03	8.94
10/09/1994	08:06:03	8.94
10/09/1994	09:42:03	9.38
10/09/1994	11:18:03	10.02
10/09/1994	12:54:03	10.63
10/09/1994	14:30:03	11.27
10/09/1994	16:06:03	11.42
10/09/1994	17:42:03	11.27
10/09/1994	19:18:03	10.93
10/09/1994	20:54:03	10.93
10/09/1994	22:30:03	10.63
10/10/1994	00:06:03	10.18
10/10/1994	01:42:03	9.70
10/10/1994	03:18:03	9.38
10/10/1994	04:54:03	9.09
10/10/1994	06:30:03	8.94
10/10/1994	08:06:03	8.94
10/10/1994	09:42:03	9.24
10/10/1994	11:18:03	10.02
10/10/1994	12:54:03	10.63
10/10/1994	14:30:03	11.27
10/10/1994	16:06:03	11.42
10/10/1994	17:42:03	11.27
10/10/1994	19:18:03	10.79
10/10/1994	20:54:03	10.79
10/10/1994	22:30:03	10.79
10/11/1994	00:06:03	10.49
10/11/1994	01:42:03	10.02
10/11/1994	03:18:03	9.55
10/11/1994	04:54:03	9.24
10/11/1994	06:30:03	8.94
10/11/1994	08:06:03	9.09
10/11/1994	09:42:03	9.38
10/11/1994	11:18:03	10.18
10/11/1994	12:54:03	10.79
10/11/1994	14:30:03	11.27
10/11/1994	16:06:03	11.42
10/11/1994	17:42:03	11.27
10/11/1994	19:18:03	10.79
10/11/1994	20:54:03	10.79
10/11/1994	22:30:03	10.79
10/12/1994	00:06:03	10.32
10/12/1994	01:42:03	10.02
10/12/1994	03:18:03	9.55
10/12/1994	04:54:03	9.24
10/12/1994	06:30:03	9.09
10/12/1994	08:06:03	9.09
10/12/1994	09:42:03	9.55
10/12/1994	11:18:03	10.18
10/12/1994	12:54:03	10.79
10/12/1994	14:30:03	11.11
10/12/1994	16:06:03	11.27
10/12/1994	17:42:03	11.11
10/12/1994	19:18:03	10.93
10/12/1994	20:54:03	10.93
10/12/1994	22:30:03	10.79
10/13/1994	00:06:03	10.49
10/13/1994	01:42:03	10.02
10/13/1994	03:18:03	9.70
10/13/1994	04:54:03	9.38
10/13/1994	06:30:03	9.09
10/13/1994	08:06:03	9.09
10/13/1994	09:42:03	9.24
10/13/1994	11:18:03	9.87
10/13/1994	12:54:03	10.49
10/13/1994	14:30:03	10.93
10/13/1994	16:06:03	11.11
10/13/1994	17:42:03	10.93
10/13/1994	19:18:03	10.49
10/13/1994	20:54:03	10.32
10/13/1994	22:30:03	10.32
10/14/1994	00:06:03	10.02
10/14/1994	01:42:03	9.55
10/14/1994	03:18:03	9.24
10/14/1994	04:54:03	9.09
10/14/1994	06:30:03	8.94
10/14/1994	08:06:03	8.94
10/14/1994	09:42:03	9.09
10/14/1994	11:18:03	9.55
10/14/1994	12:54:03	10.49
10/14/1994	14:30:03	10.79
10/14/1994	16:06:03	10.63
10/14/1994	17:42:03	10.49
10/14/1994	19:18:03	10.49
10/14/1994	20:54:03	10.49
10/14/1994	22:30:03	10.32
10/15/1994	00:06:03	10.18
10/15/1994	01:42:03	9.87
10/15/1994	03:18:03	9.38
10/15/1994	04:54:03	9.09
10/15/1994	06:30:03	9.09
10/15/1994	08:06:03	8.94
10/15/1994	09:42:03	8.77
10/15/1994	11:18:03	8.77
10/15/1994	12:54:03	9.09
10/15/1994	14:30:03	9.24
10/15/1994	16:06:03	9.24
10/15/1994	17:42:03	9.09
10/15/1994	19:18:03	9.09
10/15/1994	20:54:03	9.09
10/15/1994	22:30:03	8.94
10/16/1994	00:06:03	8.77
10/16/1994	01:42:03	8.64
10/16/1994	03:18:03	8.64
10/16/1994	04:54:03	8.47
10/16/1994	06:30:03	8.47
10/16/1994	08:06:03	8.32
10/16/1994	09:42:03	8.47
10/16/1994	11:18:03	8.64
10/16/1994	12:54:03	8.77
10/16/1994	14:30:03	9.24
10/16/1994	16:06:03	9.55
10/16/1994	17:42:03	9.55
10/16/1994	19:18:03	9.24
10/16/1994	20:54:03	9.24
10/16/1994	22:30:03	9.24
10/17/1994	00:06:03	9.09
10/17/1994	01:42:03	8.94
10/17/1994	03:18:03	8.77
10/17/1994	04:54:03	8.64
10/17/1994	06:30:03	8.64
10/17/1994	08:06:03	8.47
10/17/1994	09:42:03	8.47
10/17/1994	11:18:03	8.77
10/17/1994	12:54:03	8.94
10/17/1994	14:30:03	8.94
10/17/1994	16:06:03	8.77
10/17/1994	17:42:03	8.94
10/17/1994	19:18:03	9.09
10/17/1994	20:54:03	8.94
10/17/1994	22:30:03	8.94
10/18/1994	00:06:03	8.77
10/18/1994	01:42:03	8.77
10/18/1994	03:18:03	8.77
10/18/1994	04:54:03	8.64
10/18/1994	06:30:03	8.64
10/18/1994	08:06:03	8.64
10/18/1994	09:42:03	8.64
10/18/1994	11:18:03	8.94
10/18/1994	12:54:03	9.09
10/18/1994	14:30:03	9.38
10/18/1994	16:06:03	9.24
10/18/1994	17:42:03	9.24
10/18/1994	19:18:03	9.24
10/18/1994	20:54:03	9.24
10/18/1994	22:30:03	9.09
10/19/1994	00:06:03	8.77
10/19/1994	01:42:03	8.64
10/19/1994	03:18:03	8.32
10/19/1994	04:54:03	8.15
10/19/1994	06:30:03	7.84
10/19/1994	08:06:03	7.70
10/19/1994	09:42:03	8.02
10/19/1994	11:18:03	8.77
10/19/1994	12:54:03	9.38
10/19/1994	14:30:03	9.87
10/19/1994	16:06:03	9.87
10/19/1994	17:42:03	9.70
10/19/1994	19:18:03	9.38
10/19/1994	20:54:03	9.38
10/19/1994	22:30:03	9.24
10/20/1994	00:06:03	8.94
10/20/1994	01:42:03	8.47
10/20/1994	03:18:03	8.32
10/20/1994	04:54:03	8.02
10/20/1994	06:30:03	7.84
10/20/1994	08:06:03	7.70
10/20/1994	09:42:03	8.02
10/20/1994	11:18:03	8.64
10/20/1994	12:54:03	9.24
10/20/1994	14:30:03	9.70
10/20/1994	16:06:03	9.87
10/20/1994	17:42:03	9.55
10/20/1994	19:18:03	9.38
10/20/1994	20:54:03	9.38
10/20/1994	22:30:03	9.24
10/21/1994	00:06:03	8.94
10/21/1994	01:42:03	8.64
10/21/1994	03:18:03	8.32
10/21/1994	04:54:03	8.02
10/21/1994	06:30:03	7.84
10/21/1994	08:06:03	7.70
10/21/1994	09:42:03	8.02
10/21/1994	11:18:03	8.77
10/21/1994	12:54:03	9.38
10/21/1994	14:30:03	9.87
10/21/1994	16:06:03	10.02
10/21/1994	17:42:03	9.87
10/21/1994	19:18:03	9.38
10/21/1994	20:54:03	9.55
10/21/1994	22:30:03	9.38
10/22/1994	00:06:03	8.94
10/22/1994	01:42:03	8.64
10/22/1994	03:18:03	8.32
10/22/1994	04:54:03	8.15
10/22/1994	06:30:03	8.15
10/22/1994	08:06:03	8.02
10/22/1994	09:42:03	8.47
10/22/1994	11:18:03	9.09
10/22/1994	12:54:03	9.55
10/22/1994	14:30:03	10.02
10/22/1994	16:06:03	10.02
10/22/1994	17:42:03	9.87
10/22/1994	19:18:03	9.55
10/22/1994	20:54:03	9.38
10/22/1994	22:30:03	9.24
10/23/1994	00:06:03	8.77
10/23/1994	01:42:03	8.47
10/23/1994	03:18:03	8.15
10/23/1994	04:54:03	7.84
10/23/1994	06:30:03	7.70
10/23/1994	08:06:03	7.70
10/23/1994	09:42:03	8.02
10/23/1994	11:18:03	8.64
10/23/1994	12:54:03	9.24
10/23/1994	14:30:03	9.87
10/23/1994	16:06:03	9.87
10/23/1994	17:42:03	9.70
10/23/1994	19:18:03	9.38
10/23/1994	20:54:03	9.38
10/23/1994	22:30:03	9.24
10/24/1994	00:06:03	8.77
10/24/1994	01:42:03	8.47
10/24/1994	03:18:03	8.15
10/24/1994	04:54:03	8.02
10/24/1994	06:30:03	7.84
10/24/1994	08:06:03	7.70
10/24/1994	09:42:03	8.02
10/24/1994	11:18:03	8.64
10/24/1994	12:54:03	9.24
10/24/1994	14:30:03	9.70
10/24/1994	16:06:03	9.87
10/24/1994	17:42:03	9.70
10/24/1994	19:18:03	9.38
10/24/1994	20:54:03	9.24
10/24/1994	22:30:03	9.09
10/25/1994	00:06:03	8.77
10/25/1994	01:42:03	8.32
10/25/1994	03:18:03	8.02
10/25/1994	04:54:03	7.70
10/25/1994	06:30:03	7.53
10/25/1994	08:06:03	7.39
10/25/1994	09:42:03	7.70
10/25/1994	11:18:03	8.47
10/25/1994	12:54:03	9.09
10/25/1994	14:30:03	9.38
10/25/1994	16:06:03	9.55
10/25/1994	17:42:03	9.38
10/25/1994	19:18:03	8.94
10/25/1994	20:54:03	8.94
10/25/1994	22:30:03	8.94
10/26/1994	00:06:03	8.64
10/26/1994	01:42:03	8.32
10/26/1994	03:18:03	8.02
10/26/1994	04:54:03	7.84
10/26/1994	06:30:03	7.53
10/26/1994	08:06:03	7.39
10/26/1994	09:42:03	7.70
10/26/1994	11:18:03	8.47
10/26/1994	12:54:03	9.09
10/26/1994	14:30:03	9.55
10/26/1994	16:06:03	9.55
10/26/1994	17:42:03	9.24
10/26/1994	19:18:03	9.24
10/26/1994	20:54:03	9.24
10/26/1994	22:30:03	9.24
10/27/1994	00:06:03	9.24
10/27/1994	01:42:03	9.09
10/27/1994	03:18:03	8.77
10/27/1994	04:54:03	8.64
10/27/1994	06:30:03	8.32
10/27/1994	08:06:03	8.15
10/27/1994	09:42:03	8.32
10/27/1994	11:18:03	8.77
10/27/1994	12:54:03	9.38
10/27/1994	14:30:03	9.70
10/27/1994	16:06:03	9.70
10/27/1994	17:42:03	9.38
10/27/1994	19:18:03	8.94
10/27/1994	20:54:03	8.77
10/27/1994	22:30:03	8.77
10/28/1994	00:06:03	8.64
10/28/1994	01:42:03	8.47
10/28/1994	03:18:03	8.32
10/28/1994	04:54:03	8.02
10/28/1994	06:30:03	7.84
10/28/1994	08:06:03	7.70
10/28/1994	09:42:03	8.02
10/28/1994	11:18:03	8.77
10/28/1994	12:54:03	9.55
10/28/1994	14:30:03	9.87
10/28/1994	16:06:03	9.55
10/28/1994	17:42:03	8.94
10/28/1994	19:18:03	8.64
10/28/1994	20:54:03	8.47
10/28/1994	22:30:03	8.32
10/29/1994	00:06:03	8.02
10/29/1994	01:42:03	7.70
10/29/1994	03:18:03	7.53
10/29/1994	04:54:03	7.39
10/29/1994	06:30:03	7.23
10/29/1994	08:06:03	7.09
10/29/1994	09:42:03	7.23
10/29/1994	11:18:03	7.70
10/29/1994	12:54:03	8.15
10/29/1994	14:30:03	8.64
10/29/1994	16:06:03	8.64
10/29/1994	17:42:03	8.32
10/29/1994	19:18:03	8.02
10/29/1994	20:54:03	7.84
10/29/1994	22:30:03	7.70
10/30/1994	00:06:03	7.53
10/30/1994	01:42:03	7.09
10/30/1994	03:18:03	6.78
10/30/1994	04:54:03	6.30
10/30/1994	06:30:03	5.84
10/30/1994	08:06:03	5.53
10/30/1994	09:42:03	5.68
10/30/1994	11:18:03	6.30
10/30/1994	12:54:03	6.92
10/30/1994	14:30:03	7.53
10/30/1994	16:06:03	7.39
10/30/1994	17:42:03	6.92
10/30/1994	19:18:03	6.47
10/30/1994	20:54:03	6.16
10/30/1994	22:30:03	6.16
10/31/1994	00:06:03	6.16
10/31/1994	01:42:03	5.98
10/31/1994	03:18:03	5.53
10/31/1994	04:54:03	5.22
10/31/1994	06:30:03	4.74
10/31/1994	08:06:03	4.43
10/31/1994	09:42:03	4.59
10/31/1994	11:18:03	5.53
10/31/1994	12:54:03	6.30
10/31/1994	14:30:03	6.92
10/31/1994	16:06:03	6.92
10/31/1994	17:42:03	6.47
10/31/1994	19:18:03	6.30
10/31/1994	20:54:03	6.30
10/31/1994	22:30:03	6.16
11/01/1994	00:06:03	5.98
11/01/1994	01:42:03	5.84
11/01/1994	03:18:03	5.68
11/01/1994	04:54:03	5.53
11/01/1994	06:30:03	5.22
11/01/1994	08:06:03	4.74
11/01/1994	09:42:03	4.74
11/01/1994	11:18:03	4.91
11/01/1994	12:54:03	5.22
11/01/1994	14:30:03	5.05
11/01/1994	16:06:03	4.91
11/01/1994	17:42:03	4.59
11/01/1994	19:18:03	4.59
11/01/1994	20:54:03	4.59
11/01/1994	22:30:03	4.43
11/02/1994	00:06:03	4.43
11/02/1994	01:42:03	4.13
11/02/1994	03:18:03	3.81
11/02/1994	04:54:03	3.48
11/02/1994	06:30:03	3.17
11/02/1994	08:06:03	3.00
11/02/1994	09:42:03	2.86
11/02/1994	11:18:03	2.86
11/02/1994	12:54:03	2.69
11/02/1994	14:30:03	2.37
11/02/1994	16:06:03	2.06
11/02/1994	17:42:03	1.90
11/02/1994	19:18:03	1.73
11/02/1994	20:54:03	1.59
11/02/1994	22:30:03	1.42
11/03/1994	00:06:03	1.42
11/03/1994	01:42:03	1.27
11/03/1994	03:18:03	1.27
11/03/1994	04:54:03	1.10
11/03/1994	06:30:03	1.10
11/03/1994	08:06:03	1.10
11/03/1994	09:42:03	1.59
11/03/1994	11:18:03	1.90
11/03/1994	12:54:03	2.23
11/03/1994	14:30:03	2.37
11/03/1994	16:06:03	2.54
11/03/1994	17:42:03	2.37
11/03/1994	19:18:03	1.90
11/03/1994	20:54:03	1.73
11/03/1994	22:30:03	1.73
11/04/1994	00:06:03	1.59
11/04/1994	01:42:03	1.42
11/04/1994	03:18:03	1.10
11/04/1994	04:54:03	0.77
11/04/1994	06:30:03	0.63
11/04/1994	08:06:03	0.46
11/04/1994	09:42:03	0.63
11/04/1994	11:18:03	1.27
11/04/1994	12:54:03	2.06
11/04/1994	14:30:03	2.54
11/04/1994	16:06:03	2.37
11/04/1994	17:42:03	2.06
11/04/1994	19:18:03	1.73
11/04/1994	20:54:03	1.73
11/04/1994	22:30:03	1.73
11/05/1994	00:06:03	1.42
11/05/1994	01:42:03	1.42
11/05/1994	03:18:03	1.42
11/05/1994	04:54:03	1.42
11/05/1994	06:30:03	1.27
11/05/1994	08:06:03	1.27
11/05/1994	09:42:03	1.59
11/05/1994	11:18:03	2.37
11/05/1994	12:54:03	2.86
11/05/1994	14:30:03	3.48
11/05/1994	16:06:03	3.48
11/05/1994	17:42:03	3.17
11/05/1994	19:18:03	2.69
11/05/1994	20:54:03	2.69
11/05/1994	22:30:03	2.86
11/06/1994	00:06:03	2.86
11/06/1994	01:42:03	2.86
11/06/1994	03:18:03	2.69
11/06/1994	04:54:03	2.54
11/06/1994	06:30:03	2.37
11/06/1994	08:06:03	2.37
11/06/1994	09:42:03	2.54
11/06/1994	11:18:03	2.86
11/06/1994	12:54:03	3.64
11/06/1994	14:30:03	4.43
11/06/1994	16:06:03	4.59
11/06/1994	17:42:03	4.13
11/06/1994	19:18:03	3.64
11/06/1994	20:54:03	3.32
11/06/1994	22:30:03	3.32
11/07/1994	00:06:03	3.48
11/07/1994	01:42:03	3.32
11/07/1994	03:18:03	3.17
11/07/1994	04:54:03	3.00
11/07/1994	06:30:03	2.86
11/07/1994	08:06:03	2.69
11/07/1994	09:42:03	2.86
11/07/1994	11:18:03	3.64
11/07/1994	12:54:03	4.13
11/07/1994	14:30:03	4.43
11/07/1994	16:06:03	4.28
11/07/1994	17:42:03	3.95
11/07/1994	19:18:03	3.81
11/07/1994	20:54:03	3.64
11/07/1994	22:30:03	3.64
11/08/1994	00:06:03	3.64
11/08/1994	01:42:03	3.48
11/08/1994	03:18:03	3.32
11/08/1994	04:54:03	3.17
11/08/1994	06:30:03	3.17
11/08/1994	08:06:03	3.00
11/08/1994	09:42:03	3.00
11/08/1994	11:18:03	3.32
11/08/1994	12:54:03	3.32
11/08/1994	14:30:03	3.32
11/08/1994	16:06:03	3.32
11/08/1994	17:42:03	3.17
11/08/1994	19:18:03	3.00
11/08/1994	20:54:03	2.86
11/08/1994	22:30:03	2.69
11/09/1994	00:06:03	2.69
11/09/1994	01:42:03	2.37
11/09/1994	03:18:03	2.23
11/09/1994	04:54:03	2.06
11/09/1994	06:30:03	1.90
11/09/1994	08:06:03	1.73
11/09/1994	09:42:03	2.06
11/09/1994	11:18:03	2.37
11/09/1994	12:54:03	2.86
11/09/1994	14:30:03	3.64
11/09/1994	16:06:03	3.95
11/09/1994	17:42:03	3.81
11/09/1994	19:18:03	3.48
11/09/1994	20:54:03	3.48
11/09/1994	22:30:03	3.64
11/10/1994	00:06:03	3.81
11/10/1994	01:42:03	3.81
11/10/1994	03:18:03	3.81
11/10/1994	04:54:03	3.64
11/10/1994	06:30:03	3.32
11/10/1994	08:06:03	3.17
11/10/1994	09:42:03	3.17
11/10/1994	11:18:03	3.48
11/10/1994	12:54:03	3.81
11/10/1994	14:30:03	4.13
11/10/1994	16:06:03	4.13
11/10/1994	17:42:03	3.64
11/10/1994	19:18:03	3.32
11/10/1994	20:54:03	3.17
11/10/1994	22:30:03	3.17
11/11/1994	00:06:03	3.00
11/11/1994	01:42:03	2.86
11/11/1994	03:18:03	2.69
11/11/1994	04:54:03	2.54
11/11/1994	06:30:03	2.37
11/11/1994	08:06:03	2.23
11/11/1994	09:42:03	2.37
11/11/1994	11:18:03	3.00
11/11/1994	12:54:03	3.81
11/11/1994	14:30:03	4.13
11/11/1994	16:06:03	4.13
11/11/1994	17:42:03	3.81
11/11/1994	19:18:03	3.48
11/11/1994	20:54:03	3.48
11/11/1994	22:30:03	3.48
11/12/1994	00:06:03	3.48
11/12/1994	01:42:03	3.48
11/12/1994	03:18:03	3.32
11/12/1994	04:54:03	3.32
11/12/1994	06:30:03	3.32
11/12/1994	08:06:03	3.17
11/12/1994	09:42:03	3.32
11/12/1994	11:18:03	3.32
11/12/1994	12:54:03	3.81
11/12/1994	14:30:03	4.13
11/12/1994	16:06:03	3.95
11/12/1994	17:42:03	3.81
11/12/1994	19:18:03	3.64
11/12/1994	20:54:03	3.48
11/12/1994	22:30:03	3.32
11/13/1994	00:06:03	3.17
11/13/1994	01:42:03	3.00
11/13/1994	03:18:03	2.86
11/13/1994	04:54:03	2.69
11/13/1994	06:30:03	2.54
11/13/1994	08:06:03	2.37
11/13/1994	09:42:03	2.23
11/13/1994	11:18:03	2.23
11/13/1994	12:54:03	2.23
11/13/1994	14:30:03	2.06
11/13/1994	16:06:03	1.90
11/13/1994	17:42:03	1.59
11/13/1994	19:18:03	1.27
11/13/1994	20:54:03	1.10
11/13/1994	22:30:03	0.95
11/14/1994	00:06:03	0.63
11/14/1994	01:42:03	0.46
11/14/1994	03:18:03	0.31
11/14/1994	04:54:03	0.31
11/14/1994	06:30:03	0.13
11/14/1994	08:06:03	0.13
11/14/1994	09:42:03	0.46
11/14/1994	11:18:03	1.10
11/14/1994	12:54:03	1.73
11/14/1994	14:30:03	1.73
11/14/1994	16:06:03	2.06
11/14/1994	17:42:03	1.73
11/14/1994	19:18:03	1.42
11/14/1994	20:54:03	1.27
11/14/1994	22:30:03	1.27
11/15/1994	00:06:03	1.27
11/15/1994	01:42:03	1.10
11/15/1994	03:18:03	0.77
11/15/1994	04:54:03	0.63
11/15/1994	06:30:03	0.46
11/15/1994	08:06:03	0.13
11/15/1994	09:42:03	0.31
11/15/1994	11:18:03	0.63
11/15/1994	12:54:03	0.63
11/15/1994	14:30:03	0.77
11/15/1994	16:06:03	0.77
11/15/1994	17:42:03	0.77
